,OPEN,HIGH,LOW,CLOSE,symbol
2021/12/24,1655.1381,1666.9617,1631.3345,1660.3689,CI005802.WI
2021/12/24,1652.1254,1652.8801,1574.2131,1586.9376,CI005189.WI
2021/12/24,1326.3472,1328.4351,1312.2919,1312.4137,CI005801.WI
2021/12/24,4737.6841,4738.0234,4621.4961,4624.9902,CI005107.WI
2021/12/24,3070.2634,3072.2117,2919.0881,2931.2717,CI005188.WI
2021/12/24,2871.448,2871.448,2820.1121,2822.8713,CI005185.WI
2021/12/24,2001.6044,2004.5623,1937.6619,1939.5228,CI005805.WI
2021/12/24,982.5789,988.0959,958.3365,960.7411,CI005841.WI
2021/12/24,2183.0945,2185.4785,2119.4255,2119.4255,CI005192.WI
2021/12/24,2143.2825,2187.9485,2124.9744,2167.8281,CI005199.WI
2021/12/24,11501.71,11550.541,11393.583,11406.1807,CI005124.WI
2021/12/24,1993.1577,1993.5906,1909.9132,1914.3676,CI005838.WI
2021/12/24,2241.3599,2241.6931,2177.009,2177.0278,CI005808.WI
2021/12/24,1969.6467,1985.83,1960.2823,1983.1233,CI005173.WI
2021/12/24,3645.5776,3647.0159,3595.978,3607.8457,CI005122.WI
2021/12/24,795.629,798.8264,789.1254,790.5828,CI005839.WI
2021/12/24,1330.1515,1330.9294,1307.9678,1309.7318,CI005807.WI
2021/12/24,4147.6025,4154.1416,4058.8247,4075.1721,CI005178.WI
2021/12/24,3957.0776,3960.884,3893.3953,3893.5178,CI005117.WI
2021/12/24,888.5073,892.2359,860.4133,861.171,CI005840.WI
2021/12/24,1872.8391,1874.983,1825.9521,1832.0828,CI005806.WI
2021/12/24,4877.9487,4897.0693,4788.8804,4804.7275,CI005181.WI
2021/12/24,6769.9912,6775.1621,6588.1577,6608.9424,CI005113.WI
2021/12/24,1098.7317,1117.1899,1087.0231,1091.4681,CI005846.WI
2021/12/24,15697.0693,15698.3799,15263.1543,15331.7041,CI005106.WI
2021/12/24,1645.6548,1646.5625,1602.0411,1604.0424,CI005194.WI
2021/12/24,10280.4189,10303.2578,10014.0127,10025.2412,CI005138.WI
2021/12/24,2326.9661,2351.2388,2308.0537,2311.7673,CI005845.WI
2021/12/24,1150.5488,1157.6519,1126.8192,1134.678,CI005825.WI
2021/12/24,1209.3645,1210.8336,1187.8806,1188.9185,CI005821.WI
2021/12/24,40882.9688,41028.2383,40459.2852,41002.7891,CI005145.WI
2021/12/24,1118.5045,1142.8158,1116.7277,1124.8676,CI005849.WI
2021/12/24,1462.4642,1495.137,1461.4799,1494.6875,CI005823.WI
2021/12/24,12843.418,12976.7861,12801.1182,12908.6104,CI005152.WI
2021/12/24,1065.0942,1074.2238,1059.5637,1068.6521,CI005826.WI
2021/12/24,5364.501,5460.0176,5280.7524,5452.1777,CI005144.WI
2021/12/24,4597.3916,4597.3916,4488.7046,4513.9561,CI005140.WI
2021/12/24,94114.5,96613.1875,94114.5,95299.8906,CI005156.WI
2021/12/24,1256.5061,1257.4478,1229.7056,1231.145,CI005819.WI
2021/12/24,841.2974,846.5221,830.6965,833.2721,CI005828.WI
2021/12/24,1475.4955,1504.1007,1472.5188,1503.795,CI005822.WI
2021/12/24,10610.9941,11109.2607,10589.1533,10980.8525,CI005153.WI
2021/12/24,963.0802,965.9706,942.8286,942.8286,CI005196.WI
2021/12/24,2057.2009,2058.3931,1991.2634,1994.349,CI005195.WI
2021/12/24,2476.8979,2489.761,2423.9478,2437.072,CI005139.WI
2021/12/24,1005.4752,1007.42,972.3694,982.4579,CI005829.WI
2021/12/24,4531.7275,4532.9023,4465.0571,4468.3413,CI005102.WI
2021/12/24,1826.8124,1872.0907,1825.0168,1844.4329,CI005824.WI
2021/12/24,2959.9988,2961.7771,2887.0608,2904.9119,CI005146.WI
2021/12/24,19918.0918,19950.0684,19740.2832,19840.5547,CI005155.WI
2021/12/24,1047.0176,1047.0883,1041.8323,1044.0662,CI005827.WI
2021/12/24,18259.9141,18926.7969,17978.5938,18822.9941,CI005143.WI
2021/12/24,1257.0234,1257.1635,1227.615,1237.6748,CI005818.WI
2021/12/24,1079.2079,1079.2079,1059.2844,1067.3849,CI005820.WI
2021/12/24,12797.8223,13123.0068,12746.4502,13085.7383,CI005160.WI
2021/12/24,18022.0352,18315.8164,17962.3535,18185.9551,CI005154.WI
2021/12/27,1981.6122,2044.0691,1978.947,2040.2231,CI005173.WI
2021/12/27,2966.6445,3023.9988,2936.2188,2972.5195,CI005809.WI
2021/12/27,1265.9476,1269.0853,1239.9476,1252.2915,CI005847.WI
2021/12/27,942.3323,943.5669,927.2139,932.066,CI005196.WI
2021/12/27,790.0643,794.9032,787.6448,792.0948,CI005839.WI
2021/12/27,1310.3722,1326.0232,1307.4152,1315.8639,CI005807.WI
2021/12/27,4139.9985,4231.8599,4139.8652,4182.061,CI005810.WI
2021/12/27,3602.1123,3603.4888,3570.1816,3601.4319,CI005122.WI
2021/12/27,5405.8872,5521.6367,5404.7192,5509.0664,CI005144.WI
2021/12/27,3269.7278,3403.0625,3269.3323,3357.0959,CI005105.WI
2021/12/27,2169.0066,2205.1382,2107.8186,2138.6814,CI005808.WI
2021/12/27,4051.9814,4071.6047,4030.1851,4066.1821,CI005171.WI
2021/12/27,1914.6226,1941.8174,1898.5347,1925.71,CI005838.WI
2021/12/27,1078.7861,1087.2712,1070.0593,1082.7975,CI005826.WI
2021/12/27,2179.3857,2262.4126,2178.2349,2247.4048,CI005199.WI
2021/12/27,1188.4567,1196.4962,1184.7195,1196.3031,CI005821.WI
2021/12/27,2117.4771,2143.9385,2109.3779,2131.1123,CI005192.WI
2021/12/27,6874.7485,6956.9219,6850.1221,6930.0903,CI005127.WI
2021/12/27,18183.0469,18212.2344,17978.1152,18085.3027,CI005154.WI
2021/12/27,11416.335,11540.6279,11392.2227,11504.0801,CI005124.WI
2021/12/27,1505.5299,1527.0952,1502.4359,1520.397,CI005172.WI
2021/12/27,13165.1631,13362.8291,13013.5215,13087.1445,CI005160.WI
2021/12/27,18745.9824,19035.2656,18708.2754,19014.8242,CI005143.WI
2021/12/27,1644.8834,1658.3884,1632.0519,1635.6694,CI005837.WI
2021/12/27,6604.2969,6672.1514,6582.8848,6621.6484,CI005113.WI
2021/12/27,3885.3687,3933.71,3871.7417,3887.791,CI005117.WI
2021/12/27,4115.6094,4173.1982,4103.252,4158.8965,CI005110.WI
2021/12/27,41029.5742,42012.7461,40964.957,41861.6211,CI005145.WI
2021/12/27,1129.0466,1131.2369,1116.364,1121.6229,CI005843.WI
2021/12/27,1159.0045,1171.9331,1148.7103,1170.6775,CI005803.WI
2021/12/27,1495.7106,1527.1558,1490.5436,1527.0514,CI005823.WI
2021/12/27,2933.002,2973.7839,2886.9167,2938.4614,CI005188.WI
2021/12/27,3006.9175,3067.5852,2967.5806,3003.9834,CI005109.WI
2021/12/27,1024.8608,1041.9728,1019.8749,1034.8411,CI005187.WI
2021/12/27,2899.0161,2922.3135,2891.3633,2901.7432,CI005146.WI
2021/12/27,2297.3152,2349.7068,2291.1143,2319.3325,CI005190.WI
2021/12/27,1660.379,1719.7354,1647.5366,1713.6201,CI005802.WI
2021/12/27,1860.3698,1868.0221,1799.5973,1803.1316,CI005824.WI
2021/12/27,1575.3162,1596.7894,1566.8728,1586.3408,CI005189.WI
2021/12/27,1311.6768,1339.3546,1310.5586,1337.9174,CI005801.WI
2021/12/27,4601.6816,4609.4966,4537.5913,4548.4209,CI005107.WI
2021/12/27,136.5949,138.2654,136.2747,136.7806,CI005101.WI
2021/12/27,1458.161,1464.3141,1446.1493,1454.6707,CI005844.WI
2021/12/27,4067.9329,4120.1265,4066.6357,4099.498,CI005178.WI
2021/12/27,1235.2964,1248.6411,1220.2051,1243.7573,CI005804.WI
2021/12/27,1989.8689,2023.5507,1982.217,2012.5024,CI005800.WI
2021/12/27,1999.2323,2013.15,1984.9768,1993.5571,CI005195.WI
2021/12/27,859.0887,866.0131,849.9276,859.9465,CI005840.WI
2021/12/27,1833.2051,1839.7534,1821.8497,1833.2946,CI005806.WI
2021/12/27,10967.0469,11249.1973,10959.3848,11164.126,CI005153.WI
2021/12/27,4794.2192,4867.2817,4782.3047,4822.1313,CI005181.WI
2021/12/27,1491.4979,1492.072,1475.1282,1487.5247,CI005836.WI
2021/12/27,1093.9226,1095.837,1066.4009,1078.6108,CI005846.WI
2021/12/27,1088.5302,1095.4191,1085.7448,1092.7783,CI005842.WI
2021/12/27,1504.689,1505.2087,1471.198,1495.0986,CI005822.WI
2021/12/27,962.3796,980.5611,945.0596,971.1085,CI005841.WI
2021/12/27,1933.5079,1950.7784,1927.2386,1937.4099,CI005805.WI
2021/12/27,12902.8047,13144.5166,12894.249,13140.7793,CI005152.WI
2021/12/27,2821.2529,2840.8545,2817.0347,2826.0391,CI005185.WI
2021/12/27,1753.9097,1767.0519,1733.8949,1752.7765,CI005111.WI
2021/12/27,1875.7028,1897.5591,1872.7252,1889.1646,CI005191.WI
2021/12/27,1135.6426,1147.6602,1125.6681,1137.0315,CI005825.WI
2021/12/27,15391.6875,15391.6875,15172.9521,15203.3545,CI005106.WI
2021/12/27,1045.7427,1046.8423,1033.6427,1037.2881,CI005827.WI
2021/12/27,1874.2001,1882.489,1870.3533,1874.9209,CI005166.WI
2021/12/27,2299.301,2326.4167,2298.927,2317.6689,CI005193.WI
2021/12/27,537.1931,538.8158,531.4768,534.478,CI005814.WI
2021/12/27,990.4501,1015.9081,990.4026,997.9136,CI005829.WI
2021/12/27,2331.7192,2332.0532,2281.3335,2289.8518,CI005845.WI
2021/12/27,1521.2083,1535.0735,1518.3773,1520.3649,CI005135.WI
2021/12/27,1569.4305,1599.6461,1569.4305,1590.3218,CI005162.WI
2021/12/27,4487.0425,4600.728,4474.9302,4572.7861,CI005140.WI
2021/12/27,1361.4143,1369.1875,1346.3074,1360.3284,CI005813.WI
2021/12/27,1952.5271,1956.984,1949.1152,1954.156,CI005163.WI
2021/12/27,4477.2007,4487.729,4456.0366,4468.2969,CI005102.WI
2021/12/27,1085.5272,1085.9227,1072.1812,1080.9481,CI005817.WI
2021/12/27,1255.5511,1270.9824,1248.1515,1254.274,CI005198.WI
2021/12/27,5743.0083,5873.2666,5735.5781,5867.7539,CI005137.WI
2021/12/27,2186.5549,2199.3352,2165.4746,2174.2798,CI005834.WI
2021/12/27,833.44,837.1163,830.694,833.2809,CI005828.WI
2021/12/27,1127.6086,1128.6926,1085.0803,1103.2366,CI005849.WI
2021/12/27,3808.8618,3952.9368,3783.2166,3890.6113,CI005134.WI
2021/12/27,885.0543,887.9548,876.6732,878.9901,CI005831.WI
2021/12/27,2432.0791,2464.5833,2421.9092,2451.9229,CI005139.WI
2021/12/27,639.1784,645.7614,632.6316,644.3078,CI005816.WI
2021/12/27,7915.3442,7976.5132,7892.4648,7947.2651,CI005165.WI
2021/12/27,,,,1000,CI005833.WI
2021/12/27,1558.8939,1561.3087,1547.3708,1552.8932,CI005812.WI
2021/12/27,3131.5496,3195.3962,3114.1704,3157.1477,CI005129.WI
2021/12/27,10678.3779,10701.7051,10563.04,10605.2412,CI005164.WI
2021/12/27,1092.5826,1100.6329,1090.1896,1097.9749,CI005815.WI
2021/12/27,9995.4531,9996.4248,9836.3379,9881.9824,CI005138.WI
2021/12/27,1197.5623,1231.9294,1197.1217,1214.7458,CI005832.WI
2021/12/27,1958.7267,1977.2922,1957.0942,1975.4579,CI005170.WI
2021/12/27,1604.7166,1630.9994,1603.8573,1621.7522,CI005194.WI
2021/12/27,1064.386,1100.4636,1060.2878,1097.2064,CI005820.WI
2021/12/27,1032.7653,1040.2303,1025.9138,1040.0515,CI005811.WI
2021/12/27,1085.6786,1085.6786,1054.8706,1064.8726,CI005848.WI
2021/12/27,94521.9844,94568.8125,92590.1875,93448.8203,CI005156.WI
2021/12/27,20613.0879,20749.8438,20354.377,20420.4238,CI005136.WI
2021/12/27,5578.0479,5651.168,5560.7705,5570.0552,CI005168.WI
2021/12/27,1238.6095,1264.8256,1234.0864,1264.7164,CI005818.WI
2021/12/27,1227.8534,1261.5162,1224.3414,1252.087,CI005819.WI
2021/12/27,889.5913,896.2799,879.8131,891.1066,CI005830.WI
2021/12/27,1559.0101,1571.1534,1549.7308,1553.0044,CI005835.WI
2021/12/27,19879.5234,20080.5566,19816.7734,20066.5156,CI005155.WI
2021/12/27,2671.4932,2731.7266,2667.3645,2675.9082,CI005104.WI
2021/12/27,13603.0898,13684.75,13481.2002,13551.04,CI005133.WI
2021/12/27,1066.7734,1079.1414,1062.4558,1077.1278,CI005197.WI
2021/12/28,1094.7911,1107.9941,1094.5533,1104.8807,CI005842.WI
2021/12/28,1953.5944,1964.5673,1951.229,1960.0594,CI005163.WI
2021/12/28,1246.7084,1293.0404,1245.3101,1289.7069,CI005804.WI
2021/12/28,93495.4375,94766.5391,93285.3672,94103.2969,CI005156.WI
2021/12/28,20510.1602,20706.4824,20373.6855,20706.4824,CI005136.WI
2021/12/28,2452.248,2456.8599,2435.1384,2450.261,CI005139.WI
2021/12/28,1751.0781,1754.3181,1736.4867,1749.3271,CI005111.WI
2021/12/28,1135.2809,1143.8508,1128.1536,1134.7013,CI005825.WI
2021/12/28,645.1024,668.1801,645.1024,659.072,CI005816.WI
2021/12/28,1038.3124,1043.9915,1036.5558,1041.6687,CI005827.WI
2021/12/28,4175.1831,4177.1338,4133.0615,4155.2378,CI005110.WI
2021/12/28,9895.1084,9904.5791,9805.7432,9873.4033,CI005138.WI
2021/12/28,4560.3511,4603.6084,4534.9424,4599.4648,CI005107.WI
2021/12/28,1804.4423,1844.8055,1794.2141,1810.2227,CI005824.WI
2021/12/28,1341.954,1349.4366,1330.5685,1331.4357,CI005801.WI
2021/12/28,1587.5739,1601.8558,1586.6493,1598.1533,CI005189.WI
2021/12/28,1263.1622,1311.9318,1261.4507,1311.8262,CI005818.WI
2021/12/28,1706.3776,1734.042,1696.9469,1732.9784,CI005802.WI
2021/12/28,889.7044,897.5,889.7044,895.3132,CI005830.WI
2021/12/28,1084.5061,1102.3063,1083.7858,1088.3481,CI005817.WI
2021/12/28,1453.9597,1458.8595,1449.2916,1453.5131,CI005844.WI
2021/12/28,1039.2944,1050.9387,1030.28,1050.2417,CI005187.WI
2021/12/28,997.9098,1008.542,985.4063,998.5949,CI005829.WI
2021/12/28,3007.1711,3007.8071,2924.4001,2947.8911,CI005109.WI
2021/12/28,2948.6843,3064.9592,2947.8323,3061.792,CI005188.WI
2021/12/28,1521.9636,1524.0646,1501.5472,1506.5062,CI005823.WI
2021/12/28,1597.3761,1605.5798,1585.1772,1594.23,CI005162.WI
2021/12/28,5867.8037,5867.8037,5767.0571,5798.3218,CI005137.WI
2021/12/28,1166.8276,1187.6649,1162.5635,1175.1667,CI005803.WI
2021/12/28,2828.9126,2836.5208,2808.5405,2833.5474,CI005185.WI
2021/12/28,1123.7427,1140.3486,1123.1298,1138.9069,CI005843.WI
2021/12/28,41884.8672,43044.7539,41861.9297,42941.5938,CI005145.WI
2021/12/28,875.7782,886.6415,873.4641,879.4937,CI005831.WI
2021/12/28,2911.6396,2937.875,2897.832,2931.1858,CI005146.WI
2021/12/28,1222.6766,1298.4606,1222.2361,1261.8905,CI005832.WI
2021/12/28,6644.5107,6832.2642,6641.6396,6820.2954,CI005113.WI
2021/12/28,13138.9814,13197.167,13001.249,13186.1563,CI005152.WI
2021/12/28,1076.8903,1083.9043,1072.4978,1076.9924,CI005826.WI
2021/12/28,4582.0205,4668.8389,4572.2085,4663.5127,CI005140.WI
2021/12/28,1196.9781,1208.0402,1193.5792,1207.7216,CI005821.WI
2021/12/28,1881.6926,1907.8518,1878.5681,1897.196,CI005166.WI
2021/12/28,1555.4585,1578.1666,1547.7104,1578.1349,CI005812.WI
2021/12/28,11523.2295,11643.4619,11521.5049,11609.1738,CI005124.WI
2021/12/28,1525.655,1557.6021,1514.6702,1552.9009,CI005172.WI
2021/12/28,20040.3398,20420.8965,19982.6348,20368.2266,CI005155.WI
2021/12/28,13553.7129,13618.3965,13366.124,13566.1455,CI005133.WI
2021/12/28,2976.4631,3047.8086,2951.197,3042.3247,CI005809.WI
2021/12/28,1932.5516,1961.6967,1919.35,1957.6462,CI005838.WI
2021/12/28,18087.4121,18156.4004,17872.168,18152.1543,CI005154.WI
2021/12/28,6931.9082,6985.6899,6930.7451,6974.397,CI005127.WI
2021/12/28,4064.3845,4088.6453,4037.8271,4058.3657,CI005171.WI
2021/12/28,19010.6035,19438.4453,18959.1484,19221.3887,CI005143.WI
2021/12/28,5547.8989,5559.8252,5496.5488,5556.2451,CI005168.WI
2021/12/28,1037.3606,1037.7579,1025.2275,1025.9359,CI005811.WI
2021/12/28,1091.464,1111.5548,1091.464,1106.8696,CI005820.WI
2021/12/28,4183.2485,4253.4878,4155.2026,4243.7397,CI005810.WI
2021/12/28,1491.6439,1502.0459,1485.3798,1502.0459,CI005836.WI
2021/12/28,1975.8657,1983.0227,1968.8035,1980.2947,CI005170.WI
2021/12/28,3175.657,3181.3958,3114.991,3174.7119,CI005129.WI
2021/12/28,1556.0778,1569.8313,1549.4398,1555.2333,CI005835.WI
2021/12/28,1097.282,1098.5911,1088.3291,1092.0797,CI005815.WI
2021/12/28,2142.3552,2155.8169,2124.7495,2155.0798,CI005808.WI
2021/12/28,2184.1243,2195.8381,2170.6072,2194.1521,CI005834.WI
2021/12/28,1943.0662,1962.6273,1935.9795,1962.2135,CI005805.WI
2021/12/28,974.8068,986.7495,972.3748,983.4202,CI005841.WI
2021/12/28,1492.6094,1498.2955,1474.1827,1493.8364,CI005822.WI
2021/12/28,1257.8042,1289.401,1257.8042,1288.6107,CI005819.WI
2021/12/28,10611.0332,10694.7246,10606.8867,10654.8711,CI005164.WI
2021/12/28,1520.5182,1534.1279,1511.2743,1534.1279,CI005135.WI
2021/12/28,4842.7676,4849.8931,4800.0918,4839.0688,CI005181.WI
2021/12/28,833.2366,833.61,824.8132,828.0916,CI005828.WI
2021/12/28,11132.0986,11132.0986,10930.7666,10986.0127,CI005153.WI
2021/12/28,1837.0339,1867.9769,1826.0513,1867.0886,CI005806.WI
2021/12/28,1365.2111,1367.8284,1348.1738,1352.0565,CI005813.WI
2021/12/28,857.8649,887.1555,857.8649,877.2484,CI005840.WI
2021/12/28,,,,1000,CI005833.WI
2021/12/28,533.8839,537.5178,530.0569,531.3303,CI005814.WI
2021/12/28,3888.4832,3891.146,3817.7668,3855.2822,CI005117.WI
2021/12/28,4106.7734,4120.5479,4095.3389,4118.1816,CI005178.WI
2021/12/28,7969.3706,7997.5298,7917.9448,7993.6504,CI005165.WI
2021/12/28,3868.1851,3875.1523,3763.4231,3793.2532,CI005134.WI
2021/12/28,1317.4467,1350.4084,1316.1923,1345.2314,CI005807.WI
2021/12/28,793.4226,795.7875,790.7875,793.0023,CI005839.WI
2021/12/28,3603.4197,3633.6565,3596.8008,3629.4036,CI005122.WI
2021/12/28,2043.2773,2043.2773,2019.6174,2030.0844,CI005173.WI
2021/12/28,5498.5869,5532.957,5450.2578,5496.3276,CI005144.WI
2021/12/28,13096.1641,13178.7471,12924.7871,12976.4736,CI005160.WI
2021/12/28,1639.5082,1646.5737,1616.1919,1630.6375,CI005837.WI
2021/12/28,1253.8866,1278.3654,1249.6678,1276.6853,CI005847.WI
2021/12/28,3351.2334,3351.2334,3127.3665,3162.7654,CI005105.WI
2021/12/28,2303.2607,2329.8645,2296.3293,2329.2378,CI005845.WI
2021/12/28,2328.271,2386.7693,2318.3857,2383.3877,CI005190.WI
2021/12/28,1256.3226,1259.8446,1245.4923,1252.2593,CI005198.WI
2021/12/28,2320.0552,2369.5215,2319.093,2368.9783,CI005193.WI
2021/12/28,2132.3452,2142.303,2115.438,2140.1885,CI005192.WI
2021/12/28,2245.9834,2251.6008,2202.7158,2205.5508,CI005199.WI
2021/12/28,2010.7604,2025.1498,1995.7275,2016.5262,CI005800.WI
2021/12/28,933.7388,936.6915,927.7274,930.9229,CI005196.WI
2021/12/28,4476.3906,4482.0903,4432.5464,4479.5146,CI005102.WI
2021/12/28,1895.8473,1919.3394,1885.9291,1919.161,CI005191.WI
2021/12/28,2684.1223,2688.5823,2584.9272,2608.4302,CI005104.WI
2021/12/28,2006.7316,2044.4316,2002.0717,2039.3273,CI005195.WI
2021/12/28,1621.0768,1635.8118,1619.7705,1634.1537,CI005194.WI
2021/12/28,138.3241,138.5677,135.6685,136.5054,CI005101.WI
2021/12/28,15251.1904,15384.8359,15181.5176,15364.7383,CI005106.WI
2021/12/28,1067.4838,1081.8876,1059.2214,1064.0576,CI005848.WI
2021/12/28,1076.3807,1079.9536,1072.6621,1077.7653,CI005197.WI
2021/12/28,1075.8035,1085.8806,1070.2883,1072.1433,CI005846.WI
2021/12/28,1106.493,1112.0411,1085.9001,1093.6174,CI005849.WI
2021/12/29,1026.915,1028.3397,1021.117,1022.7341,CI005811.WI
2021/12/29,5553.5049,5561.0845,5516.583,5526.4355,CI005168.WI
2021/12/29,1556.8494,1557.4468,1523.1213,1530.545,CI005835.WI
2021/12/29,13564.6182,13861.6152,13563.7012,13825.6182,CI005133.WI
2021/12/29,659.6279,663.3412,652.6561,657.8804,CI005816.WI
2021/12/29,1575.2441,1586.8856,1573.1494,1577.6576,CI005812.WI
2021/12/29,1955.7185,1959.7034,1948.541,1952.5083,CI005163.WI
2021/12/29,1905.3735,1905.9595,1888.1111,1894.1849,CI005166.WI
2021/12/29,1173.8733,1183.8153,1165.9502,1171.0271,CI005803.WI
2021/12/29,1253.766,1256.2711,1241.8362,1245.5836,CI005198.WI
2021/12/29,2193.7883,2194.7937,2153.1355,2164.6372,CI005834.WI
2021/12/29,529.1484,529.7643,521.2745,523.19,CI005814.WI
2021/12/29,7992.3452,7994.6279,7919.7744,7921.6846,CI005165.WI
2021/12/29,4149.1318,4174.3442,4132.8213,4160.7822,CI005110.WI
2021/12/29,10667.0283,10668.8564,10411.6836,10415.3574,CI005164.WI
2021/12/29,1272.465,1272.465,1243.8257,1258.8063,CI005832.WI
2021/12/29,2369.8589,2389.1187,2365.5168,2373.8081,CI005193.WI
2021/12/29,3789.9993,3882.9036,3762.7214,3870.0815,CI005134.WI
2021/12/29,1351.3716,1353.5002,1339.5393,1342.4703,CI005813.WI
2021/12/29,3060.6877,3124.7571,3054.5881,3054.6746,CI005188.WI
2021/12/29,1091.4437,1098.9038,1085.1664,1096.9812,CI005815.WI
2021/12/29,1062.2294,1065.9408,1050.7546,1056.8766,CI005848.WI
2021/12/29,,,,1000,CI005833.WI
2021/12/29,1135.7786,1136.1288,1122.9789,1128.1038,CI005843.WI
2021/12/29,2605.624,2632.1113,2585.7771,2587.6743,CI005104.WI
2021/12/29,20740.2891,20740.2891,20268.2402,20481.4766,CI005136.WI
2021/12/29,2326.5559,2326.7075,2260.4646,2263.03,CI005845.WI
2021/12/29,1500.4064,1500.709,1484.3329,1484.3705,CI005836.WI
2021/12/29,2028.2578,2127.873,2025.9136,2087.8394,CI005173.WI
2021/12/29,3629.625,3644.9036,3602.3567,3640.6365,CI005122.WI
2021/12/29,792.6134,792.8727,787.6448,789.1568,CI005839.WI
2021/12/29,1345.7997,1350.0574,1336.135,1346.8535,CI005807.WI
2021/12/29,4122.5547,4124.9404,4093.1958,4099.4971,CI005178.WI
2021/12/29,3848.8599,3880.4495,3834.554,3846.2222,CI005117.WI
2021/12/29,1922.4611,1939.9677,1906.5905,1914.5994,CI005191.WI
2021/12/29,872.3776,875.6799,864.0061,865.9207,CI005840.WI
2021/12/29,1863.7736,1873.4159,1857.6421,1869.8519,CI005806.WI
2021/12/29,4834.3101,4835.9111,4770.0913,4812.6089,CI005181.WI
2021/12/29,6791.9063,6918.541,6789.2378,6827.187,CI005113.WI
2021/12/29,1068.0989,1069.5164,1051.578,1056.1387,CI005846.WI
2021/12/29,2830.2341,2857.9778,2812.1812,2847.3137,CI005185.WI
2021/12/29,15327.3535,15334.7539,15194.4189,15226.458,CI005106.WI
2021/12/29,983.3049,984.117,974.0627,979.7169,CI005841.WI
2021/12/29,2154.7383,2162.2185,2129.0891,2141.7837,CI005808.WI
2021/12/29,1745.4568,1762.9502,1737.4076,1741.0229,CI005111.WI
2021/12/29,1950.255,1964.5215,1938.0535,1945.6012,CI005838.WI
2021/12/29,2018.7324,2019.835,2003.4897,2006.4498,CI005800.WI
2021/12/29,1980.2123,2007.7964,1969.9235,2001.7374,CI005170.WI
2021/12/29,4242.7378,4242.8213,4169.9956,4195.7578,CI005810.WI
2021/12/29,1275.0513,1275.1635,1250.5891,1250.6219,CI005847.WI
2021/12/29,876.7607,877.5759,870.0717,874.0757,CI005831.WI
2021/12/29,1047.8784,1053.295,1038.9185,1047.3644,CI005187.WI
2021/12/29,3123.9082,3242.1826,3080.5376,3162.7493,CI005105.WI
2021/12/29,4063.627,4128.0581,4035.4382,4078.2151,CI005171.WI
2021/12/29,3173.2654,3205.1682,3158.4641,3186.2971,CI005129.WI
2021/12/29,1285.1923,1289.6379,1266.8201,1275.3125,CI005804.WI
2021/12/29,1634.6472,1634.6504,1604.5616,1613.8243,CI005837.WI
2021/12/29,3040.7754,3085.4604,3019.1206,3042.4087,CI005809.WI
2021/12/29,1554.8149,1567.4872,1548.875,1552.0996,CI005172.WI
2021/12/29,11617.6709,11631.2627,11481.0039,11501.5146,CI005124.WI
2021/12/29,2144.3276,2167.8818,2140.1162,2149.8052,CI005192.WI
2021/12/29,2208.7761,2217.2947,2166.3853,2185.6331,CI005199.WI
2021/12/29,1104.6656,1104.6656,1092.6071,1099.0227,CI005842.WI
2021/12/29,6989.2246,7056.8931,6982.126,7041.1069,CI005127.WI
2021/12/29,5768.7197,5808.1201,5718.6123,5770.0986,CI005137.WI
2021/12/29,1535.171,1558.1793,1535.171,1552.9305,CI005135.WI
2021/12/29,1962.2793,1965.0986,1948.6085,1958.8571,CI005805.WI
2021/12/29,1491.0603,1496.0581,1461.7361,1467.5638,CI005822.WI
2021/12/29,42764.7969,42841.0625,41917.3047,42006.0859,CI005145.WI
2021/12/29,1130.873,1157.332,1120.0511,1140.5854,CI005825.WI
2021/12/29,5505.2241,5621.4063,5493.0933,5580.8857,CI005144.WI
2021/12/29,12962.7354,13017.7891,12729.7256,12775.4795,CI005160.WI
2021/12/29,1305.3212,1312.4388,1299.6533,1305.942,CI005818.WI
2021/12/29,10983.6777,11094.8311,10623.3096,10623.3096,CI005153.WI
2021/12/29,826.7719,830.2708,820.8839,826.6934,CI005828.WI
2021/12/29,1205.7058,1206.588,1196.8704,1202.1396,CI005821.WI
2021/12/29,4654.2173,4681.499,4610.8008,4672.2183,CI005140.WI
2021/12/29,1451.7178,1455.8076,1431.173,1431.2059,CI005844.WI
2021/12/29,997.7478,1001.3274,982.1534,984.1342,CI005829.WI
2021/12/29,1074.8663,1075.3817,1060.1964,1060.1964,CI005826.WI
2021/12/29,2938.4463,2938.4463,2877.5408,2891.8169,CI005109.WI
2021/12/29,2449.0496,2482.6077,2426.2722,2472.0613,CI005139.WI
2021/12/29,19168.6953,19212.4043,18675.5547,18796.6504,CI005143.WI
2021/12/29,1328.2234,1345.6549,1318.8036,1339.0024,CI005801.WI
2021/12/29,94474.8125,94559.1641,89539.375,89651.3828,CI005156.WI
2021/12/29,13156.2207,13337.1475,13125.8877,13127.1924,CI005152.WI
2021/12/29,1086.9587,1086.9587,1063.671,1070.4917,CI005849.WI
2021/12/29,20342.0527,20603.9785,20312.127,20401.5703,CI005155.WI
2021/12/29,1104.0736,1104.0736,1089.1584,1090.4164,CI005820.WI
2021/12/29,1041.7087,1041.8147,1035.4954,1037.1229,CI005827.WI
2021/12/29,1796.0438,1798.3145,1733.7322,1740.4827,CI005824.WI
2021/12/29,1612.1521,1616.875,1586.3702,1604.0215,CI005162.WI
