,close,open,high,low,volume,code
2003-02-20,1068.0491,1070.889,1080.6196,1060.6382,1219582600.0,881001.WI
2003-02-21,1045.4341,1066.2107,1070.8666,1040.2834,1533321100.0,881001.WI
2003-02-24,1046.6979,1042.5527,1057.2103,1036.6372,998674000.0,881001.WI
2003-02-25,1068.3007,1047.2795,1074.4647,1044.3179,1516681500.0,881001.WI
2003-02-26,1068.9376,1069.8654,1078.0243,1058.7854,1059497400.0,881001.WI
2003-02-27,1068.1603,1069.3014,1080.5208,1059.8147,1163229200.0,881001.WI
2003-02-28,1067.067,1067.6621,1075.4636,1055.5258,996099000.0,881001.WI
2003-03-03,1075.7025,1067.0673,1081.1812,1059.1923,1307665500.0,881001.WI
2003-03-04,1075.3322,1076.7998,1085.5387,1066.2745,1167177700.0,881001.WI
2003-03-05,1070.3549,1074.8485,1080.9581,1059.3434,1111738400.0,881001.WI
2003-03-06,1055.4984,1069.12,1075.1636,1049.5189,1286673400.0,881001.WI
2003-03-07,1051.8868,1053.9365,1065.0747,1044.7695,1117220900.0,881001.WI
2003-03-10,1032.2404,1050.7471,1057.5068,1027.3495,1180675300.0,881001.WI
2003-03-11,1032.7836,1030.9093,1041.512,1023.3707,804311000.0,881001.WI
2003-03-12,1036.6556,1032.3455,1042.1857,1020.2015,859293500.0,881001.WI
2003-03-13,1030.1609,1036.3204,1044.3824,1024.2389,855369100.0,881001.WI
2003-03-14,1031.9346,1029.3965,1041.2515,1022.3181,841580500.0,881001.WI
2003-03-17,1031.2074,1030.6102,1039.5695,1015.4919,1069390300.0,881001.WI
2003-03-18,1023.5794,1031.1832,1043.8956,1018.9056,1008760100.0,881001.WI
2003-03-19,1026.911,1021.562,1036.4205,1012.0626,1006147200.0,881001.WI
2003-03-20,1022.9062,1026.6698,1037.2411,1014.7557,1042142800.0,881001.WI
2003-03-21,1032.4673,1022.2023,1037.7537,1016.4428,867315500.0,881001.WI
2003-03-24,1034.1725,1032.7031,1041.567,1023.8612,737969950.0,881001.WI
2003-03-25,1022.4627,1033.0911,1038.3489,1016.8882,810142500.0,881001.WI
2003-03-26,1016.7119,1020.6826,1030.172,1008.8126,857717300.0,881001.WI
2003-03-27,1043.8348,1015.252,1053.9111,1005.1135,1917632200.0,881001.WI
2003-03-28,1039.6257,1043.8779,1057.4135,1030.6793,1911312200.0,881001.WI
2003-03-31,1050.9766,1039.2501,1057.5277,1031.804,1656989500.0,881001.WI
2003-04-01,1058.5354,1051.8823,1068.0084,1043.3396,2007716600.0,881001.WI
2003-04-02,1057.4067,1058.5187,1067.8752,1047.8735,1511088000.0,881001.WI
2003-04-03,1052.7568,1057.1707,1066.1589,1044.9778,1323307700.0,881001.WI
2003-04-04,1057.3889,1051.3644,1065.4041,1043.8702,1419287900.0,881001.WI
2003-04-07,1049.0719,1057.4454,1068.6566,1040.715,1763986000.0,881001.WI
2003-04-08,1046.8073,1047.9247,1062.802,1034.8683,2151672600.0,881001.WI
2003-04-09,1058.6525,1046.1116,1068.6912,1029.84,3797846000.0,881001.WI
2003-04-10,1066.0687,1059.6754,1083.2898,1043.0256,4414650000.0,881001.WI
2003-04-11,1080.5941,1065.9783,1091.9688,1053.8866,4227738000.0,881001.WI
2003-04-14,1107.2318,1082.9385,1120.2212,1072.2982,5349680800.0,881001.WI
2003-04-15,1118.9713,1110.3787,1133.9801,1092.954,4580580400.0,881001.WI
2003-04-16,1103.4819,1121.3391,1146.1523,1088.4838,5761026800.0,881001.WI
2003-04-17,1109.0947,1103.9747,1127.6339,1085.3987,4053618400.0,881001.WI
2003-04-18,1105.6659,1110.5631,1129.9573,1089.2371,3560022000.0,881001.WI
2003-04-21,1086.7041,1103.6478,1113.3003,1069.8547,3116005600.0,881001.WI
2003-04-22,1085.6604,1085.2404,1101.4445,1071.3005,1738170000.0,881001.WI
2003-04-23,1069.6493,1085.0176,1098.7484,1059.5297,2463972400.0,881001.WI
2003-04-24,1040.851,1066.8934,1077.8507,1027.7633,2991062000.0,881001.WI
2003-04-25,1027.4341,1038.2117,1055.1381,1016.6511,1927662800.0,881001.WI
2003-04-28,1053.6246,1023.5046,1062.808,1001.2119,3210435000.0,881001.WI
2003-04-29,1034.9413,1051.8711,1064.667,1022.7111,2818827200.0,881001.WI
2003-04-30,1036.5637,1036.3719,1059.9656,1019.9529,2742458400.0,881001.WI
2003-05-12,1035.8485,1036.5017,1056.5818,1013.6227,2288676400.0,881001.WI
2003-05-13,1002.4786,1035.4745,1047.8069,988.1192,3316538800.0,881001.WI
2003-05-14,1024.8402,998.0951,1033.4103,988.4593,2820647800.0,881001.WI
2003-05-15,1051.3324,1025.6029,1062.8398,1011.8595,3520900400.0,881001.WI
2003-05-16,1051.9491,1052.2837,1068.3324,1035.537,2527776000.0,881001.WI
2003-05-19,1057.3265,1053.2721,1072.777,1040.8628,2178990000.0,881001.WI
2003-05-20,1045.7673,1056.0031,1063.9156,1034.9742,1850344600.0,881001.WI
2003-05-21,1045.3069,1045.0676,1062.5577,1035.6426,1517466500.0,881001.WI
2003-05-22,1052.4301,1044.0278,1059.998,1032.1217,1593417200.0,881001.WI
2003-05-23,1062.2388,1053.444,1077.3705,1044.5996,2934912400.0,881001.WI
2003-05-26,1069.1407,1064.0092,1081.9806,1053.6956,2423437200.0,881001.WI
2003-05-27,1071.8763,1070.5735,1084.6473,1055.6262,2265635000.0,881001.WI
2003-05-28,1063.026,1072.67,1086.7855,1054.6068,2382338600.0,881001.WI
2003-05-29,1075.2015,1061.1791,1082.1422,1048.6394,2423989600.0,881001.WI
2003-05-30,1082.1107,1077.4172,1095.4824,1065.516,2577856400.0,881001.WI
2003-06-02,1084.5654,1083.2366,1096.5115,1067.7125,1909943800.0,881001.WI
2003-06-03,1072.9813,1084.6019,1095.7131,1066.1527,1790363400.0,881001.WI
2003-06-04,1076.7008,1071.4342,1088.2842,1055.1829,2307940800.0,881001.WI
2003-06-05,1065.0543,1077.2769,1087.281,1058.2775,1808764800.0,881001.WI
2003-06-06,1051.7893,1062.157,1072.7469,1045.0414,1611314600.0,881001.WI
2003-06-09,1040.736,1047.887,1059.568,1032.6003,1433134000.0,881001.WI
2003-06-10,1047.5189,1040.6602,1057.004,1034.9761,1060746400.0,881001.WI
2003-06-11,1065.028,1049.7867,1070.9705,1043.993,1919277400.0,881001.WI
2003-06-12,1062.932,1065.9962,1074.9327,1052.2941,1320062200.0,881001.WI
2003-06-13,1067.3812,1063.9188,1078.3972,1055.2172,1516955700.0,881001.WI
2003-06-16,1063.9011,1067.9532,1076.8279,1053.7832,1228334800.0,881001.WI
2003-06-17,1060.3684,1063.5533,1073.334,1051.4478,1138104900.0,881001.WI
2003-06-18,1058.8893,1060.7375,1073.3453,1051.4614,1244323000.0,881001.WI
2003-06-19,1047.5498,1058.4583,1066.248,1037.3433,1472653500.0,881001.WI
2003-06-20,1042.1453,1046.626,1057.3751,1035.3132,1072664200.0,881001.WI
2003-06-23,1029.9303,1039.3679,1046.5428,1022.5644,1162418500.0,881001.WI
2003-06-24,1032.3821,1028.9545,1041.2654,1020.0873,968743800.0,881001.WI
2003-06-25,1024.3314,1032.9589,1041.6775,1017.728,1050901600.0,881001.WI
2003-06-26,1031.1874,1021.6524,1040.605,1006.6724,1412042300.0,881001.WI
2003-06-27,1016.7346,1030.9958,1037.9174,1010.4698,1150514900.0,881001.WI
2003-06-30,1009.1769,1012.5684,1024.1062,1000.4493,885797400.0,881001.WI
2003-07-01,1006.5001,1008.7447,1025.645,999.4594,1059171000.0,881001.WI
2003-07-02,1014.1199,1006.9302,1021.1489,994.4544,1088323300.0,881001.WI
2003-07-03,1017.4983,1015.1259,1026.007,1005.5921,970804600.0,881001.WI
2003-07-04,1016.2443,1017.2159,1027.8564,1006.3707,950534900.0,881001.WI
2003-07-07,1015.3324,1014.8255,1024.7402,1002.2966,925632400.0,881001.WI
2003-07-08,1023.5074,1015.3549,1031.4614,1009.2464,1056341000.0,881001.WI
2003-07-09,1017.2278,1023.4893,1030.1364,1009.8073,870602500.0,881001.WI
2003-07-10,1034.6125,1016.8572,1041.1925,1010.0395,1889636200.0,881001.WI
2003-07-11,1032.8705,1034.7449,1044.1755,1023.189,1253831900.0,881001.WI
2003-07-14,1028.3862,1032.496,1040.8087,1020.1143,985324200.0,881001.WI
2003-07-15,1029.5902,1027.9185,1040.0803,1018.1958,1129343600.0,881001.WI
2003-07-16,1032.7028,1030.2843,1040.506,1020.611,1085194800.0,881001.WI
2003-07-17,1036.6426,1032.6823,1047.1893,1023.1253,1844527800.0,881001.WI
2003-07-18,1014.4434,1036.3251,1043.6456,1008.7992,1691077600.0,881001.WI
2003-07-21,1003.3922,1008.949,1019.4592,988.9142,1497656100.0,881001.WI
2003-07-22,1008.0896,1007.7683,1022.1429,993.0898,1291674900.0,881001.WI
2003-07-23,1012.4105,1009.0847,1020.3227,998.4881,1020233900.0,881001.WI
2003-07-24,1004.5585,1012.0268,1018.6174,997.6265,920164900.0,881001.WI
2003-07-25,993.2859,1003.1965,1015.291,984.4003,1282030000.0,881001.WI
2003-07-28,987.6214,989.8361,999.0828,976.7961,951450100.0,881001.WI
2003-07-29,992.6992,988.129,1000.8588,980.9861,812100700.0,881001.WI
2003-07-30,992.7812,993.0826,1002.3006,981.9752,912071900.0,881001.WI
2003-07-31,992.5798,992.852,1002.5894,983.434,817739800.0,881001.WI
2003-08-01,993.9757,991.2165,1002.007,978.5695,950562800.0,881001.WI
2003-08-04,1006.3216,993.1057,1011.3873,983.5118,1178206300.0,881001.WI
2003-08-05,1006.8026,1006.428,1015.9424,996.3959,966169700.0,881001.WI
2003-08-06,1003.8497,1005.9742,1015.131,994.2126,943939400.0,881001.WI
2003-08-07,1003.6927,1003.0179,1015.4346,994.9713,877681700.0,881001.WI
2003-08-08,991.9883,1002.7048,1009.0225,986.367,973442300.0,881001.WI
2003-08-11,995.3989,989.3052,1001.3607,980.5381,695917850.0,881001.WI
2003-08-12,999.7899,995.5784,1007.3306,988.5333,685350800.0,881001.WI
2003-08-13,989.0573,999.3535,1005.0522,983.8991,758166900.0,881001.WI
2003-08-14,983.863,987.1636,1001.6796,975.3265,982534100.0,881001.WI
2003-08-15,982.2344,981.915,993.2283,972.369,924267200.0,881001.WI
2003-08-18,979.608,981.2219,990.455,971.4283,679412100.0,881001.WI
2003-08-19,982.7667,979.8668,991.459,973.4256,685259600.0,881001.WI
2003-08-20,978.2447,982.2513,988.0895,967.6492,768689300.0,881001.WI
2003-08-21,977.6127,978.1851,986.5276,968.2042,736359350.0,881001.WI
2003-08-22,976.5512,976.0375,987.8518,968.1758,784514950.0,881001.WI
2003-08-25,963.7314,972.4122,979.4219,954.8951,854330800.0,881001.WI
2003-08-26,966.3296,962.2083,974.9714,953.9285,764013600.0,881001.WI
2003-08-27,965.9971,966.9726,977.5071,957.1245,706810850.0,881001.WI
2003-08-28,958.3241,965.6138,974.4718,952.8391,717318700.0,881001.WI
2003-08-29,962.6107,956.332,968.8588,944.0675,848935600.0,881001.WI
2003-09-01,982.0244,963.6608,986.2143,955.4484,1266497200.0,881001.WI
2003-09-02,980.6495,982.3604,995.0783,969.6166,1316672400.0,881001.WI
2003-09-03,983.0541,979.3752,992.4658,968.7446,1071397100.0,881001.WI
2003-09-04,981.7789,982.8932,995.7488,973.7007,1094950100.0,881001.WI
2003-09-05,970.4708,980.2091,987.5888,960.6693,1132962900.0,881001.WI
2003-09-08,966.2825,967.3207,977.0485,955.5623,918981500.0,881001.WI
2003-09-09,963.1285,965.4844,975.4962,954.1063,913229000.0,881001.WI
2003-09-10,964.6432,962.3719,972.9327,953.7004,745014700.0,881001.WI
2003-09-11,964.423,965.0737,974.9805,956.4025,664134300.0,881001.WI
2003-09-12,951.7244,963.3651,968.8041,945.732,783685050.0,881001.WI
2003-09-15,941.3893,949.3419,960.8182,934.1152,862418600.0,881001.WI
2003-09-16,949.4354,940.8934,955.0319,931.2173,966223400.0,881001.WI
2003-09-17,938.4407,948.7255,954.2944,931.5358,920998300.0,881001.WI
2003-09-18,938.4383,936.3105,947.6804,928.1323,823223900.0,881001.WI
2003-09-19,939.6943,938.9404,948.5209,928.1055,798235650.0,881001.WI
2003-09-22,935.8909,941.0314,948.2791,928.1309,717084950.0,881001.WI
2003-09-23,941.7236,934.7545,946.1639,924.8278,835982800.0,881001.WI
2003-09-24,945.0687,942.9225,953.45,933.7252,827768900.0,881001.WI
2003-09-25,931.8981,944.5485,949.0555,926.3815,717654050.0,881001.WI
2003-09-26,926.7632,930.2379,938.779,919.5603,725476500.0,881001.WI
2003-09-29,913.1382,924.9296,930.4751,906.0761,763774350.0,881001.WI
2003-09-30,920.2191,912.6091,928.4,901.1186,896903400.0,881001.WI
2003-10-08,923.4867,918.4255,931.3063,907.8281,697784300.0,881001.WI
2003-10-09,921.2957,922.6279,934.2718,914.4803,757131150.0,881001.WI
2003-10-10,943.4065,920.3566,949.4661,914.5873,1618797400.0,881001.WI
2003-10-13,940.6278,945.1245,954.7328,932.9575,1190398900.0,881001.WI
2003-10-14,933.0367,939.9955,947.152,925.4443,896589100.0,881001.WI
2003-10-15,930.1214,933.1131,949.2965,923.1506,983767300.0,881001.WI
2003-10-16,917.4282,928.6487,935.7216,911.0394,857390400.0,881001.WI
2003-10-17,919.2482,916.5377,928.7157,909.0308,754470100.0,881001.WI
2003-10-20,910.7365,917.4552,924.6838,902.639,768175450.0,881001.WI
2003-10-21,912.4768,910.2554,920.5364,897.4694,938168900.0,881001.WI
2003-10-22,933.2419,914.1833,941.5517,906.5549,2059962200.0,881001.WI
2003-10-23,925.3026,933.7635,944.6796,919.1798,1413822700.0,881001.WI
2003-10-24,919.6629,924.3995,934.7152,909.4952,1263341400.0,881001.WI
2003-10-27,907.5626,918.3344,926.1164,896.412,1203219200.0,881001.WI
2003-10-28,902.8851,904.7674,920.197,887.8985,1448692200.0,881001.WI
2003-10-29,889.7386,903.8821,913.3249,872.5834,1716698800.0,881001.WI
2003-10-30,877.6651,885.9788,895.4294,866.6046,1212976200.0,881001.WI
2003-10-31,881.7914,875.5709,897.901,866.3565,1299867000.0,881001.WI
2003-11-03,889.8267,879.8675,897.196,869.8206,1321596100.0,881001.WI
2003-11-04,905.1959,890.6823,923.1951,883.7573,3206214200.0,881001.WI
2003-11-05,896.6096,904.3845,915.4681,886.1693,2003834600.0,881001.WI
2003-11-06,874.3516,895.3549,903.1153,862.6702,2274728800.0,881001.WI
2003-11-07,862.0958,870.0117,882.4989,845.1935,2018523200.0,881001.WI
2003-11-10,862.7087,857.8817,871.1371,843.5167,1129758700.0,881001.WI
2003-11-11,865.3471,862.6016,875.6146,849.7666,1283783700.0,881001.WI
2003-11-12,849.2521,862.4353,868.9783,842.1996,1283807800.0,881001.WI
2003-11-13,851.7294,845.6508,863.2166,835.9658,1213700400.0,881001.WI
2003-11-14,859.5438,850.5472,866.1378,842.2606,1101298600.0,881001.WI
2003-11-17,857.1381,858.6449,868.071,847.8125,880381800.0,881001.WI
2003-11-18,846.2679,855.2042,861.4343,838.7127,1035202900.0,881001.WI
2003-11-19,861.1203,843.8226,868.6439,838.851,1461082700.0,881001.WI
2003-11-20,889.4078,860.8802,896.5576,854.0981,2919338600.0,881001.WI
2003-11-21,877.0125,891.9956,909.4554,869.0052,2932566200.0,881001.WI
2003-11-24,903.8384,876.1422,909.2726,869.8873,2692477800.0,881001.WI
2003-11-25,909.9488,907.0625,929.4758,893.6693,3762818000.0,881001.WI
2003-11-26,912.7878,908.508,924.5343,895.42,2603002800.0,881001.WI
2003-11-27,895.6263,912.8885,922.3021,889.0848,2253755200.0,881001.WI
2003-11-28,900.5555,895.0958,911.3551,886.1761,1757784800.0,881001.WI
2003-12-01,920.7177,901.8993,927.0269,896.6187,2579623600.0,881001.WI
2003-12-02,921.8806,923.7994,937.8093,911.2355,2781443800.0,881001.WI
2003-12-03,925.5957,920.8044,940.2946,908.7774,2991722200.0,881001.WI
2003-12-04,930.7075,925.6595,941.5558,914.7451,2644183600.0,881001.WI
2003-12-05,931.8031,931.9276,943.4116,919.3273,2189115400.0,881001.WI
2003-12-08,921.5236,932.5222,942.7162,914.7463,1924622600.0,881001.WI
2003-12-09,925.0803,919.9896,931.2378,909.5447,1562806100.0,881001.WI
2003-12-10,936.1427,927.0523,943.4207,918.1567,2680628800.0,881001.WI
2003-12-11,936.8488,938.021,949.4151,924.3473,2584068400.0,881001.WI
2003-12-12,936.0195,936.2032,946.6512,924.2738,2056951000.0,881001.WI
2003-12-15,936.8102,936.2729,947.5629,926.4259,1639393000.0,881001.WI
2003-12-16,930.4124,935.0738,942.8867,912.1497,2238073800.0,881001.WI
2003-12-17,922.8146,929.0046,944.5083,916.0834,2394384400.0,881001.WI
2003-12-18,919.4872,920.1085,935.0294,904.1204,2103873000.0,881001.WI
2003-12-19,902.5203,919.3908,934.0175,885.3931,3495140400.0,881001.WI
2003-12-22,926.2995,899.6175,934.6733,882.5482,3870483200.0,881001.WI
2003-12-23,931.9716,928.1912,945.6577,913.5311,3385283200.0,881001.WI
2003-12-24,939.5219,932.3707,950.6694,920.0082,2931781600.0,881001.WI
2003-12-25,938.4168,940.2708,955.7289,924.1187,2911690000.0,881001.WI
2003-12-26,939.5196,938.5232,951.8168,925.4362,2207849400.0,881001.WI
2003-12-29,931.2557,936.3271,948.0784,921.3516,2050471200.0,881001.WI
2003-12-30,935.4024,930.5204,946.2872,920.3384,2128321400.0,881001.WI
2003-12-31,927.2194,936.4033,947.571,916.7693,2063308400.0,881001.WI
2004-01-02,933.7751,924.5839,948.2788,915.7961,2189978400.0,881001.WI
2004-01-05,952.0375,932.7937,963.0803,920.7875,3875283600.0,881001.WI
2004-01-06,955.8924,952.4084,973.2956,934.5533,4312095600.0,881001.WI
2004-01-07,966.0709,955.7813,981.0739,941.9188,4207959200.0,881001.WI
2004-01-08,981.7166,967.2441,994.1288,955.2905,3874715200.0,881001.WI
2004-01-09,970.5616,983.7709,1005.3961,959.4327,4402483600.0,881001.WI
2004-01-12,987.6257,969.7806,995.6993,958.1243,3145089800.0,881001.WI
2004-01-13,992.5134,990.3877,1010.2756,972.3528,3640404800.0,881001.WI
2004-01-14,985.1979,992.672,1004.4622,971.5583,2920527800.0,881001.WI
2004-01-15,981.4929,985.0229,1002.2049,969.2845,2710795600.0,881001.WI
2004-01-16,991.2112,982.0804,1003.9567,969.8699,3012915000.0,881001.WI
2004-01-29,1016.4634,994.6532,1025.0295,984.336,2806204200.0,881001.WI
2004-01-30,998.4836,1018.6721,1033.3423,989.0336,3615128800.0,881001.WI
2004-02-02,1021.438,1018.7916,1046.6285,991.1703,5126684800.0,881001.WI
2004-02-03,1034.7931,1022.4669,1044.9584,1006.7773,4114175600.0,881001.WI
2004-02-04,1056.8911,1037.1993,1066.0842,1027.9216,5052006800.0,881001.WI
2004-02-05,1066.3749,1060.127,1081.595,1041.7681,5108789200.0,881001.WI
2004-02-06,1055.8755,1065.3778,1086.4393,1040.2153,5281666400.0,881001.WI
2004-02-09,1075.9409,1056.0403,1085.4149,1047.9761,4177403200.0,881001.WI
2004-02-10,1075.1785,1079.5077,1099.1576,1059.5311,4634154000.0,881001.WI
2004-02-11,1074.5818,1075.9452,1091.4928,1053.8265,4252664800.0,881001.WI
2004-02-12,1072.678,1076.1218,1096.326,1058.639,4349330800.0,881001.WI
2004-02-13,1064.0232,1072.9594,1089.8835,1051.6781,3725495600.0,881001.WI
2004-02-16,1088.6033,1065.1421,1094.8542,1059.0697,3552392800.0,881001.WI
2004-02-17,1098.2509,1091.7477,1112.957,1078.2736,4587057200.0,881001.WI
2004-02-18,1106.4022,1098.9999,1120.6316,1083.8375,4658319200.0,881001.WI
2004-02-19,1107.6125,1108.1328,1127.4717,1091.9608,4365342400.0,881001.WI
2004-02-20,1112.691,1108.4227,1124.4316,1091.4822,3882646800.0,881001.WI
2004-02-23,1089.6716,1115.4098,1131.1555,1082.5173,4636570800.0,881001.WI
2004-02-24,1083.1578,1085.1169,1100.661,1056.4424,4241840800.0,881001.WI
2004-02-25,1061.2688,1084.7439,1104.875,1053.1774,3847361200.0,881001.WI
2004-02-26,1059.9437,1057.7065,1076.7646,1036.9326,3694553200.0,881001.WI
2004-02-27,1075.1605,1061.9171,1084.7235,1051.3953,3156805200.0,881001.WI
2004-03-01,1088.6057,1076.0397,1097.3551,1059.1632,3330629400.0,881001.WI
2004-03-02,1087.3561,1090.2219,1106.2438,1070.9651,3364998000.0,881001.WI
2004-03-03,1069.663,1086.3766,1098.8123,1058.8269,3005250600.0,881001.WI
2004-03-04,1076.3511,1066.6321,1085.5934,1051.286,2844672200.0,881001.WI
2004-03-05,1069.3646,1077.3933,1091.1932,1059.6372,2597812400.0,881001.WI
2004-03-08,1045.5005,1067.255,1078.2919,1037.9633,2480766000.0,881001.WI
2004-03-09,1039.6744,1043.9198,1063.541,1030.4982,2461759400.0,881001.WI
2004-03-10,1064.172,1040.1298,1068.2834,1034.0707,2320059400.0,881001.WI
2004-03-11,1075.991,1065.9819,1087.4558,1054.8595,3065151600.0,881001.WI
2004-03-12,1074.7307,1076.5486,1089.0558,1060.6273,2549386400.0,881001.WI
2004-03-15,1097.0383,1075.472,1106.34,1068.1969,3950712800.0,881001.WI
2004-03-16,1103.4689,1099.9226,1115.8375,1086.5402,3439958000.0,881001.WI
2004-03-17,1105.306,1104.6204,1118.4015,1088.3677,3163681600.0,881001.WI
2004-03-18,1086.2413,1105.8727,1118.0632,1079.0922,3363682000.0,881001.WI
2004-03-19,1103.6024,1084.9281,1109.4757,1077.0798,2900214600.0,881001.WI
2004-03-22,1109.7979,1104.7356,1121.6523,1091.7491,2959569800.0,881001.WI
2004-03-23,1104.7281,1109.1395,1119.1011,1089.087,2956330000.0,881001.WI
2004-03-24,1102.9966,1104.2278,1120.1725,1089.9628,2841117600.0,881001.WI
2004-03-25,1103.3993,1101.6631,1118.226,1089.3995,2572075000.0,881001.WI
2004-03-26,1104.0946,1104.0765,1118.1982,1089.3268,2651177200.0,881001.WI
2004-03-29,1095.1223,1104.4243,1118.2607,1086.9993,2662936800.0,881001.WI
2004-03-30,1098.0771,1094.4679,1108.9858,1080.7821,2243863200.0,881001.WI
2004-03-31,1110.2288,1099.9227,1119.8228,1090.4822,2749126400.0,881001.WI
2004-04-01,1119.6094,1112.0103,1129.1495,1101.2325,3016774600.0,881001.WI
2004-04-02,1127.564,1121.5286,1139.2949,1111.0029,3479393200.0,881001.WI
2004-04-05,1132.2205,1129.705,1146.6431,1111.9485,3818565200.0,881001.WI
2004-04-06,1141.9058,1133.2695,1151.6788,1118.3795,3745564800.0,881001.WI
2004-04-07,1140.2356,1142.7444,1158.2421,1126.826,3707742400.0,881001.WI
2004-04-08,1138.1537,1139.7245,1155.9755,1123.2722,3557110800.0,881001.WI
2004-04-09,1110.499,1138.0936,1151.472,1101.5963,3871743600.0,881001.WI
2004-04-12,1111.2157,1104.7252,1125.2933,1088.5214,2936997800.0,881001.WI
2004-04-13,1105.9286,1113.1068,1131.5673,1094.226,3096119400.0,881001.WI
2004-04-14,1088.4551,1105.3073,1116.0837,1071.3397,3158715400.0,881001.WI
2004-04-15,1074.3909,1088.3708,1104.2222,1065.2518,2481718400.0,881001.WI
2004-04-16,1079.6982,1073.8331,1093.5049,1047.2987,2792903600.0,881001.WI
2004-04-19,1066.9056,1080.4113,1092.6913,1056.0726,2219200200.0,881001.WI
2004-04-20,1060.1206,1064.9991,1080.1702,1045.3943,2034287000.0,881001.WI
2004-04-21,1052.0306,1059.4969,1076.0891,1038.259,2410709000.0,881001.WI
2004-04-22,1057.6616,1050.8287,1068.4043,1036.041,1992413800.0,881001.WI
2004-04-23,1039.0173,1054.9242,1064.7405,1029.7081,1996555600.0,881001.WI
2004-04-26,1036.7633,1036.6027,1053.7603,1020.0268,1652277900.0,881001.WI
2004-04-27,1022.6287,1036.3977,1049.6273,1012.2438,2044719400.0,881001.WI
2004-04-28,1020.3181,1017.8019,1035.0959,998.6624,1951205000.0,881001.WI
2004-04-29,1000.0876,1018.3256,1030.7014,991.8274,2046958200.0,881001.WI
2004-04-30,1003.2291,1001.2366,1020.7941,983.955,1986772200.0,881001.WI
2004-05-10,980.164,1005.1887,1013.2254,972.1755,1280229300.0,881001.WI
2004-05-11,983.7913,977.7244,994.9805,964.4189,1212905200.0,881001.WI
2004-05-12,1008.717,984.2038,1012.5471,977.5785,1747330400.0,881001.WI
2004-05-13,1004.9897,1009.8204,1017.08,992.5266,1427660200.0,881001.WI
2004-05-14,983.5817,1004.2161,1009.8461,974.9871,1491333100.0,881001.WI
2004-05-17,976.0379,979.1779,993.4104,963.1913,1278978200.0,881001.WI
2004-05-18,989.1724,974.8915,996.8452,960.3547,1763249200.0,881001.WI
2004-05-19,989.9769,991.1007,1006.9527,977.7128,1985979600.0,881001.WI
2004-05-20,982.2361,989.2209,1002.0778,973.243,1453927100.0,881001.WI
2004-05-21,986.8785,981.5502,995.8511,970.8098,1289936400.0,881001.WI
2004-05-24,979.0588,988.0387,997.193,970.605,1184031100.0,881001.WI
2004-05-25,955.3776,977.7998,983.8215,948.742,1424661300.0,881001.WI
2004-05-26,958.1744,952.6205,968.692,942.1489,1179706500.0,881001.WI
2004-05-27,980.3255,958.6459,987.803,949.0302,1927649800.0,881001.WI
2004-05-28,974.9959,981.532,990.7071,967.327,1425780800.0,881001.WI
2004-05-31,979.1796,974.6724,987.4244,964.9324,1119067200.0,881001.WI
2004-06-01,996.9644,979.9649,1001.817,972.4099,1981389800.0,881001.WI
2004-06-02,991.4232,997.1174,1007.6437,979.8276,2043486600.0,881001.WI
2004-06-03,974.8713,989.9376,996.4247,966.8395,1804658400.0,881001.WI
2004-06-04,974.7092,971.8942,987.6839,961.3934,1708416600.0,881001.WI
2004-06-07,959.9139,971.8918,977.9792,949.2426,1423615300.0,881001.WI
2004-06-08,948.2403,957.8495,968.0258,939.9225,1461683900.0,881001.WI
2004-06-09,925.6688,946.2454,956.8679,917.2693,1749772400.0,881001.WI
2004-06-10,923.0347,923.1871,939.905,908.1712,1566984500.0,881001.WI
2004-06-11,925.5037,926.6025,950.0532,916.6312,1571656200.0,881001.WI
2004-06-14,901.7886,924.075,930.5485,889.8024,1466583200.0,881001.WI
2004-06-15,918.4113,900.084,926.6578,889.8385,1449822300.0,881001.WI
2004-06-16,923.2026,918.2214,937.4445,905.2474,1614556300.0,881001.WI
2004-06-17,904.5493,922.4983,931.5172,898.14,1400621700.0,881001.WI
2004-06-18,897.1181,901.9242,913.7511,881.5369,1489107500.0,881001.WI
2004-06-21,905.6821,894.4772,912.4833,883.6392,1120792300.0,881001.WI
2004-06-22,915.3681,906.6678,925.0588,897.0641,1555083600.0,881001.WI
2004-06-23,907.438,913.8535,920.0867,893.9178,1179345400.0,881001.WI
2004-06-24,900.9066,906.6652,919.1523,893.8746,1369031000.0,881001.WI
2004-06-25,880.9239,899.5913,911.438,874.1394,1415562600.0,881001.WI
2004-06-28,865.8176,875.6893,886.5919,854.3892,1290313800.0,881001.WI
2004-06-29,874.6747,864.7018,883.0722,847.7469,1547714700.0,881001.WI
2004-06-30,866.2393,874.4466,884.1969,858.5043,1303027500.0,881001.WI
2004-07-01,894.0948,864.8195,901.2058,859.4852,2151732400.0,881001.WI
2004-07-02,894.282,893.7206,904.7058,879.9421,1687363600.0,881001.WI
2004-07-05,894.929,892.5112,901.7473,879.7169,1204297500.0,881001.WI
2004-07-06,900.0115,895.8185,913.4435,889.0089,1790627800.0,881001.WI
2004-07-07,891.0001,898.3435,904.3645,882.5964,1199513600.0,881001.WI
2004-07-08,892.8136,889.6608,899.9719,879.3301,1101670000.0,881001.WI
2004-07-09,886.8654,893.3792,904.0586,881.2827,1112792500.0,881001.WI
