etf_code,etf_name,track_code,track_name,sw_code_keyword,sw_name,match_status,match_evidence,dominant_weight,sw_code,sw_code_holdings,source,agreement
159030.SZ,粮食ETF华夏,399365.SZ,国证粮食,801010.SI,农林牧渔,matched,801010.SI:国证粮食,,801010.SI,,keyword,False
159285.SZ,港股通消费ETF华安,987024.CNI,港股通消费,,,non-industry:overseas,港股,,,,keyword,False
560220.SH,中证2000ETF广发,932000.CSI,中证2000,,,non-industry:broad,中证2000,,,,keyword,False
159767.SZ,电池龙头ETF兴银,980032.CNI,新能电池,801730.SI,电力设备,matched,801730.SI:电池,0.5657020281665933,801730.SI,801730.SI,holdings,True
589250.SH,科创芯片设计ETF浦银,950162.CSI,科创芯片设计,801080.SI,电子,matched,801080.SI:芯片,,801080.SI,,keyword,False
159798.SZ,消费ETF易方达,931139.CSI,CS消费50,,,non-industry:broad,CS消费50,,,,keyword,False
159239.SZ,港股通汽车ETF富国,HSSCAM.HI,恒生港股通汽车主题,,,non-industry:overseas,港股,,,,keyword,False
159226.SZ,中证A500增强ETF国泰,000510.SH,中证A500,,,non-industry:broad,中证A50,,,,keyword,False
561590.SH,中证1000增强ETF华泰柏瑞,000852.SH,中证1000,,,non-industry:broad,中证100,,,,keyword,False
517120.SH,创新药ETF华泰柏瑞,931409.CSI,SHS创新药,801150.SI,医药生物,matched,801150.SI:创新药,0.5222248862660536,801150.SI,801150.SI,holdings,True
516270.SH,新能源ETF华安,000941.CSI,新能源,801730.SI,电力设备,matched,801730.SI:新能源,0.8634694413248782,801730.SI,801730.SI,holdings,True
510950.SH,上证50ETF广发,000016.SH,上证50,,,non-industry:broad,上证50,,,,keyword,False
588390.SH,科创创业ETF博时,931643.CSI,科创创业50,,,non-industry:broad,科创创业50,,,,keyword,False
588500.SH,科创100增强ETF易方达,000698.SH,科创100,,,non-industry:broad,科创100,,,,keyword,False
159177.SZ,工程机械ETF鹏华,931752.CSI,工程机械主题,801890.SI,机械设备,matched,801890.SI:工程机械,,801890.SI,,keyword,False
159121.SZ,港股通汽车ETF易方达,HSSCAM.HI,恒生港股通汽车主题,,,non-industry:overseas,港股,,,,keyword,False
560230.SH,光伏ETF富国,931151.CSI,光伏产业,801730.SI,电力设备,matched,801730.SI:光伏,,801730.SI,,keyword,False
560380.SH,A100ETF南方,000903.SH,中证A100,,,non-industry:broad,中证A100,,,,keyword,False
159525.SZ,红利低波ETF富国,h30269.CSI,红利低波,,,non-industry:broad,红利,,,,keyword,False
159891.SZ,医疗ETF建信,h30178.CSI,医疗保健,801150.SI,医药生物,matched,801150.SI:医疗,0.9439819780709011,801150.SI,801150.SI,holdings,True
515900.SH,央企创新ETF博时,000861.CSI,央企创新,,,non-industry:broad,央企创新,,,,keyword,False
159155.SZ,电池ETF大成,931719.CSI,CS电池,801730.SI,电力设备,matched,801730.SI:电池,,801730.SI,,keyword,False
516550.SH,农业ETF嘉实,399814.SZ,大农业,801010.SI,农林牧渔,matched,801010.SI:农业,0.3214211563907941,801010.SI,801120.SI,keyword,False
159293.SZ,创业板综增强ETF建信,399102.SZ,创业板综,,,non-industry:broad,创业板综,,,,keyword,False
159126.SZ,港股通50ETF南方,930931.CSI,港股通50(HKD),,,non-industry:overseas,港股,,,,keyword,False
515950.SH,医药50ETF富国,931140.CSI,医药50,801150.SI,医药生物,matched,801150.SI:医药,0.9324345961981051,801150.SI,801150.SI,holdings,True
515920.SH,智能消费ETF博时,930648.CSI,CS智消费,,,non-industry:broad,CS智消费,,,,keyword,False
159151.SZ,食品ETF华夏,h30192.CSI,食品,801120.SI,食品饮料,matched,801120.SI:食品,,801120.SI,,keyword,False
159008.SZ,证券ETF景顺,399975.SZ,证券公司,801790.SI,非银金融,matched,801790.SI:证券公司,,801790.SI,,keyword,False
562070.SH,沪深300指增ETF华宝,000300.SH,沪深300,,,non-industry:broad,沪深300,,,,keyword,False
562050.SH,药ETF华宝,932217.CSI,制药指数,801150.SI,医药生物,matched,801150.SI:制药,0.9618315525978507,801150.SI,801150.SI,holdings,True
159537.SZ,信创ETF国泰,CN5075.CNI,国证信创,801750.SI,电子,matched,801750.SI:信创,0.549395749297865,801080.SI,801080.SI,holdings,False
561090.SH,A500增强ETF华安,000510.SH,中证A500,,,non-industry:broad,中证A50,,,,keyword,False
516210.SH,银行ETF华安,399986.SZ,中证银行,801780.SI,银行,matched,801780.SI:银行,1.0,801780.SI,801780.SI,holdings,True
561760.SH,油气ETF博时,931248.CSI,油气资源,801960.SI,石油石化,matched,801960.SI:油气,0.6213341123366606,801960.SI,801960.SI,holdings,True
513590.SH,港股通消费ETF鹏华,931454.CSI,港股通消费,,,non-industry:overseas,港股,,,,keyword,False
159266.SZ,港股央企红利ETF永赢,931233.CSI,港股通央企红利,,,non-industry:broad,红利,,,,keyword,False
159966.SZ,创业板价值ETF华夏,399295.SZ,创价值,,,non-industry:broad,创价值,,,,keyword,False
159855.SZ,影视ETF银华,930781.CSI,中证影视,801760.SI,传媒,matched,801760.SI:影视,0.9442064618776501,801760.SI,801760.SI,holdings,True
159169.SZ,恒生生物科技ETF广发,HSBIO.HI,恒生生物科技,,,non-industry:overseas,恒生,,,,keyword,False
517090.SH,央企共赢ETF国泰,GPCCH003.FI,富时中国国企开放共赢,,,non-industry:broad,富时,,,,keyword,False
563200.SH,中证2000ETF富国,932000.CSI,中证2000,,,non-industry:broad,中证2000,,,,keyword,False
159103.SZ,金融科技ETF汇添富,930986.CSI,金融科技,801790.SI,计算机,matched,801790.SI:金融科技,0.8266968547032264,801750.SI,801750.SI,holdings,False
562900.SH,农业ETF易方达,930662.CSI,CS现代农,801010.SI,农林牧渔,matched,801010.SI:农业,0.9163677781970414,801010.SI,801010.SI,holdings,True
563510.SH,A500红利低波ETF易方达,932422.CSI,A500红利低波,,,non-industry:broad,红利,,,,keyword,False
516130.SH,消费龙头ETF华宝,931068.CSI,消费龙头,,,non-industry:broad,消费龙头,,,,keyword,False
515770.SH,MSCI中国A股ETF摩根,718711L.MI,MSCI中国A股人民币指数,,,non-industry:broad,MSCI,,,,keyword,False
516320.SH,高端装备ETF华夏,h11054.CSI,装备产业,801890.SI,电力设备,matched,801890.SI:装备产业,0.5296430055017829,801730.SI,801730.SI,holdings,False
589820.SH,科创200ETF建信,000699.SH,科创200,,,non-industry:broad,科创200,,,,keyword,False
159907.SZ,国证2000ETF广发,399303.SZ,国证2000,,,non-industry:broad,国证2000,,,,keyword,False
159180.SZ,软件ETF银华,980034.CNI,工业软件,801750.SI,计算机,matched,801750.SI:软件,,801750.SI,,keyword,False
159520.SZ,消费龙头ETF工银,931068.CSI,消费龙头,,,non-industry:broad,消费龙头,,,,keyword,False
159389.SZ,数字经济ETF嘉实,931529.CSI,国企数字经济,801750.SI,电子,matched,801750.SI:数字经济,0.5911267050142692,801080.SI,801080.SI,holdings,False
560850.SH,信创ETF汇添富,931247.CSI,中证信创,801750.SI,计算机,matched,801750.SI:信创,0.8487838599488483,801750.SI,801750.SI,holdings,True
562990.SH,碳中和ETF易方达,931755.CSI,SEEE碳中和,,,non-industry:broad,SEEE碳中和,,,,keyword,False
516500.SH,生物科技ETF华夏,930743.CSI,中证生科,801150.SI,医药生物,matched,801150.SI:生物,0.9934024348751224,801150.SI,801150.SI,holdings,True
515960.SH,医药ETF嘉实,931166.CSI,医药健康100,801150.SI,医药生物,matched,801150.SI:医药,0.9618243023257892,801150.SI,801150.SI,holdings,True
561870.SH,现金流全指ETF华富,932365.CSI,中证现金流,,,non-industry:broad,中证现金流,,,,keyword,False
515110.SH,一带一路ETF易方达,000859.CSI,国企一带一路,,,non-industry:broad,国企一带一路,,,,keyword,False
562810.SH,上证指数增强ETF嘉实,000001.SH,上证指数,,,non-industry:broad,上证指数,,,,keyword,False
561950.SH,中证500增强ETF招商,000905.SH,中证500,,,non-industry:broad,中证500,,,,keyword,False
159257.SZ,航空ETF汇添富,980076.CNI,通用航空,801740.SI,国防军工,matched,801740.SI:通用航空,0.6160027319552818,801740.SI,801740.SI,holdings,True
589180.SH,科创新材料ETF汇添富,000689.SH,科创材料,801030.SI,基础化工,matched,801030.SI:新材料,0.4037050355127431,801030.SI,801080.SI,keyword,False
520770.SH,恒指港股通ETF建信,HSISC.HI,恒指港股通,,,non-industry:overseas,港股,,,,keyword,False
516070.SH,低碳ETF易方达,000977.CSI,内地低碳,,,non-industry:broad,内地低碳,,,,keyword,False
589090.SH,科创AIETF鹏华,950180.CSI,科创AI,,,non-industry:broad,科创AI,,,,keyword,False
159541.SZ,创业板综ETF万家,399102.SZ,创业板综,,,non-industry:broad,创业板综,,,,keyword,False
159187.SZ,创业板新能源ETF景顺,399266.SZ,创新能源,801730.SI,电力设备,matched,801730.SI:新能源,,801730.SI,,keyword,False
561280.SH,中证1000增强ETF工银,000852.SH,中证1000,,,non-industry:broad,中证100,,,,keyword,False
561880.SH,A100ETF华富,000903.SH,中证A100,,,non-industry:broad,中证A100,,,,keyword,False
159109.SZ,恒生50ETF景顺,HSSC50.HI,恒生港股通50,,,non-industry:overseas,港股,,,,keyword,False
515530.SH,中证500ETF泰康,000905.SH,中证500,,,non-industry:broad,中证500,,,,keyword,False
530180.SH,上证180ETF易方达,000010.SH,上证180,,,non-industry:broad,上证180,,,,keyword,False
517180.SH,中国国企ETF南方,GPCCH003.FI,富时中国国企开放共赢,,,non-industry:broad,富时,,,,keyword,False
159708.SZ,红利ETF西部利得,399324.SZ,深证红利,,,non-industry:broad,红利,,,,keyword,False
159725.SZ,线上消费ETF工银,931480.CSI,线上消费,,,non-industry:broad,线上消费,,,,keyword,False
589210.SH,科创芯片设计ETF广发,950162.CSI,科创芯片设计,801080.SI,电子,matched,801080.SI:芯片,,801080.SI,,keyword,False
589380.SH,科创AIETF富国,950180.CSI,科创AI,,,non-industry:broad,科创AI,,,,keyword,False
159302.SZ,港股高股息ETF银华,930914.CSI,港股通高股息(HKD),,,non-industry:broad,高股息,,,,keyword,False
159627.SZ,A100ETF华夏,000903.SH,中证A100,,,non-industry:broad,中证A100,,,,keyword,False
563660.SH,A500ETF银河,000510.SH,中证A500,,,non-industry:broad,中证A50,,,,keyword,False
511810.SH,货币ETF南方,,,,,no-track-info,,,,,keyword,False
159322.SZ,黄金股ETF平安,931238.CSI,SSH黄金股票,,,non-industry:commodity,黄金,,,,keyword,False
517770.SH,游戏传媒ETF浦银,931580.CSI,SHS游戏传媒,801760.SI,传媒,matched,801760.SI:传媒,0.5688475945052354,801760.SI,801760.SI,holdings,True
512960.SH,央企结构调整ETF博时,000860.CSI,结构调整,,,non-industry:broad,结构调整,,,,keyword,False
159119.SZ,800现金流ETF招商,932368.CSI,800现金流,,,non-industry:broad,800现金流,,,,keyword,False
159009.SZ,创业板新能源ETF易方达,399266.SZ,创新能源,801730.SI,电力设备,matched,801730.SI:新能源,,801730.SI,,keyword,False
159165.SZ,养殖ETF永赢,931946.CSI,畜牧养殖,801010.SI,农林牧渔,matched,801010.SI:畜牧,,801010.SI,,keyword,False
159260.SZ,证券ETF博时,399975.SZ,证券公司,801790.SI,非银金融,matched,801790.SI:证券公司,1.0,801790.SI,801790.SI,holdings,True
512380.SH,MSCI中国ETF银华,718711L.MI,MSCI中国A股人民币指数,,,non-industry:broad,MSCI,,,,keyword,False
159173.SZ,农牧ETF南方,930910.CSI,农牧渔,801010.SI,农林牧渔,matched,801010.SI:农牧渔,,801010.SI,,keyword,False
516950.SH,基建ETF银华,930608.CSI,中证基建,801720.SI,建筑装饰,matched,801720.SI:基建,0.6642586886368327,801720.SI,801720.SI,holdings,True
512620.SH,农业ETF天弘,000949.CSI,中证农业,801010.SI,农林牧渔,matched,801010.SI:农业,,801010.SI,,keyword,False
159372.SZ,创业板50ETF万家,399673.SZ,创业板50,,,non-industry:broad,创业板50,,,,keyword,False
516230.SH,光伏ETF招商,931151.CSI,光伏产业,801730.SI,电力设备,matched,801730.SI:光伏,,801730.SI,,keyword,False
589280.SH,科创增强ETF华宝,000680.SH,科创综指,,,non-industry:broad,科创综指,,,,keyword,False
589170.SH,科创芯片设计ETF鹏华,950162.CSI,科创芯片设计,801080.SI,电子,matched,801080.SI:芯片,,801080.SI,,keyword,False
515130.SH,沪深300ETF博时,000300.SH,沪深300,,,non-industry:broad,沪深300,,,,keyword,False
159858.SZ,创新药ETF南方,931152.CSI,CS创新药,801150.SI,医药生物,matched,801150.SI:创新药,0.9997365136556424,801150.SI,801150.SI,holdings,True
513810.SH,港股国企ETF华夏,h11153.CSI,内地国有,,,non-industry:overseas,港股,,,,keyword,False
520760.SH,恒生生物科技ETF摩根,HSBIO.HI,恒生生物科技,,,non-industry:overseas,恒生,,,,keyword,False
513170.SH,恒生央企ETF鹏华,HSCSOE.HI,恒生中国央企指数,,,non-industry:overseas,恒生,,,,keyword,False
561930.SH,沪深300ETF招商,000300.SH,沪深300,,,non-industry:broad,沪深300,,,,keyword,False
588900.SH,科创100ETF南方,000698.SH,科创100,,,non-industry:broad,科创100,,,,keyword,False
563780.SH,现金流全指ETF方正富邦,932365.CSI,中证现金流,,,non-industry:broad,中证现金流,,,,keyword,False
159183.SZ,新能源车ETF招商,399976.SZ,CS新能车,801880.SI,汽车,matched,801880.SI:新能源车,,801880.SI,,keyword,False
515600.SH,央企创新ETF广发,000861.CSI,央企创新,,,non-industry:broad,央企创新,,,,keyword,False
159706.SZ,深证100ETF华安,399330.SZ,深证100,,,non-industry:broad,深证100,,,,keyword,False
562320.SH,沪深300价值ETF银华,000919.CSI,300价值,,,non-industry:broad,沪深300,,,,keyword,False
560700.SH,央企红利ETF广发,932039.CSI,央企股东回报,,,non-industry:broad,红利,,,,keyword,False
159788.SZ,港股通100ETF易方达,930957.CSI,港股通中国100,,,non-industry:overseas,港股,,,,keyword,False
516200.SH,证券ETF华安,399975.SZ,证券公司,801790.SI,非银金融,matched,801790.SI:证券公司,1.0,801790.SI,801790.SI,holdings,True
515890.SH,红利ETF博时,000922.CSI,中证红利,,,non-industry:broad,中证红利,,,,keyword,False
588250.SH,科创医药ETF鹏华,000683.SH,科创生物,801150.SI,医药生物,matched,801150.SI:医药,0.965940023096991,801150.SI,801150.SI,holdings,True
159538.SZ,信创ETF富国,CN5075.CNI,国证信创,801750.SI,电子,matched,801750.SI:信创,0.5486210647575268,801080.SI,801080.SI,holdings,False
517110.SH,创新药ETF国泰,931409.CSI,SHS创新药,801150.SI,医药生物,matched,801150.SI:创新药,0.5302868695089249,801150.SI,801150.SI,holdings,True
159763.SZ,新材料ETF建信,h30597.CSI,新材料,801030.SI,基础化工,matched,801030.SI:新材料,0.3780264382771266,801030.SI,801730.SI,keyword,False
159223.SZ,现金流ETF永赢,980092.CNI,自由现金流,,,non-industry:broad,自由现金流,,,,keyword,False
588680.SH,科创100增强ETF广发,000698.SH,科创100,,,non-industry:broad,科创100,,,,keyword,False
512120.SH,医药ETF华安,000814.SH,细分医药,801150.SI,医药生物,matched,801150.SI:医药,0.9725119062337083,801150.SI,801150.SI,holdings,True
159027.SZ,畜牧养殖ETF大成,931946.CSI,畜牧养殖,801010.SI,农林牧渔,matched,801010.SI:畜牧,,801010.SI,,keyword,False
159229.SZ,自由现金流ETF广发,932368.CSI,800现金流,,,non-industry:broad,自由现金流,,,,keyword,False
159675.SZ,创业板增强ETF嘉实,399006.SZ,创业板指,,,non-industry:broad,创业板指,,,,keyword,False
513210.SH,恒生ETF易方达,HSI.HI,恒生指数,,,non-industry:overseas,恒生,,,,keyword,False
159005.SZ,快钱ETF汇添富,,,,,no-track-info,,,,,keyword,False
159658.SZ,数字经济ETF华安,931582.CSI,数字经济,801750.SI,电子,matched,801750.SI:数字经济,0.549115852577813,801080.SI,801080.SI,holdings,False
159255.SZ,通用航空ETF易方达,980076.CNI,通用航空,801740.SI,国防军工,matched,801740.SI:通用航空,0.616824592158686,801740.SI,801740.SI,holdings,True
159225.SZ,现金流ETF银华,980092.CNI,自由现金流,,,non-industry:broad,自由现金流,,,,keyword,False
159975.SZ,深100ETF招商,399330.SZ,深证100,,,non-industry:broad,深证100,,,,keyword,False
520810.SH,港股通红利ETF易方达,930914.CSI,港股通高股息(HKD),,,non-industry:broad,红利,,,,keyword,False
515190.SH,中证500ETF中银证券,000905.SH,中证500,,,non-industry:broad,中证500,,,,keyword,False
510040.SH,上证180ETF鹏华,000010.SH,上证180,,,non-industry:broad,上证180,,,,keyword,False
516390.SH,新能源车ETF汇添富,930997.CSI,新能源车,801880.SI,汽车,matched,801880.SI:新能源车,0.48898009601193915,801880.SI,801730.SI,keyword,False
588520.SH,科创增强ETF永赢,000681.SH,科创价格,,,non-industry:broad,科创价格,,,,keyword,False
159219.SZ,深证100ETF融通,399330.SZ,深证100,,,non-industry:broad,深证100,,,,keyword,False
563990.SH,800现金流ETF富国,932368.CSI,800现金流,,,non-industry:broad,800现金流,,,,keyword,False
159576.SZ,深证100ETF广发,399330.SZ,深证100,,,non-industry:broad,深证100,,,,keyword,False
561000.SH,沪深300增强ETF华安,000300.SH,沪深300,,,non-industry:broad,沪深300,,,,keyword,False
510590.SH,中证500ETF平安,000905.SH,中证500,,,non-industry:broad,中证500,,,,keyword,False
159130.SZ,恒生生物科技ETF鹏华,HSBIO.HI,恒生生物科技,,,non-industry:overseas,恒生,,,,keyword,False
159960.SZ,恒生中国企业ETF平安,HSCEI.HI,恒生中国企业指数,,,non-industry:overseas,恒生,,,,keyword,False
159287.SZ,创业板综ETF博时,399102.SZ,创业板综,,,non-industry:broad,创业板综,,,,keyword,False
560290.SH,有色ETF景顺,931892.CSI,有色矿业,801050.SI,有色金属,matched,801050.SI:有色矿业,,801050.SI,,keyword,False
515680.SH,央企创新ETF嘉实,000861.CSI,央企创新,,,non-industry:broad,央企创新,,,,keyword,False
512770.SH,战略新兴ETF华夏,000171.CSI,新兴成指,,,non-industry:broad,新兴成指,,,,keyword,False
159216.SZ,深证100ETF大成,399330.SZ,深证100,,,non-industry:broad,深证100,,,,keyword,False
159795.SZ,智能汽车ETF汇添富,930721.CSI,CS智汽车,801880.SI,汽车,matched,801880.SI:智能汽车,0.38299201734762045,801880.SI,801880.SI,keyword,True
563700.SH,红利价值ETF易方达,h30270.CSI,红利价值,,,non-industry:broad,红利,,,,keyword,False
520850.SH,港股通医疗ETF易方达,932069.CSI,港股通医疗主题,,,non-industry:overseas,港股,,,,keyword,False
159171.SZ,工业有色ETF博时,h11059.CSI,工业有色,801050.SI,有色金属,matched,801050.SI:有色,,801050.SI,,keyword,False
159026.SZ,石油ETF南方,399439.SZ,国证油气,801960.SI,石油石化,matched,801960.SI:石油,,801960.SI,,keyword,False
560870.SH,工业有色ETF中银,h11059.CSI,工业有色,801050.SI,有色金属,matched,801050.SI:有色,,801050.SI,,keyword,False
