,author,ticker_symbol_map_sec_type_name,org_name,ticker_symbol_map_sec_id,end_date,write_date,sec_short_name
315,吴斌,中药,招商证券,600479.SH,2018-02-28,2018-01-31,千金药业
316,王林,通信线缆及配套,招商证券,600487.SH,2018-02-28,2018-01-31,亨通光电
317,汪刘胜,车身附件及饰件,招商证券,600741.SH,2018-02-28,2018-01-31,华域汽车
318,梅林,酒店,招商证券,600754.SH,2018-02-28,2018-01-31,锦江股份
319,王超,航空装备,招商证券,600760.SH,2018-02-28,2018-01-31,中航沈飞
320,杨勇胜,乳品,招商证券,600887.SH,2018-02-28,2018-01-31,伊利股份
321,常涛,铁路运输,招商证券,601006.SH,2018-02-28,2018-01-31,大秦铁路
322,刘荣,工程机械器件,招商证券,601100.SH,2018-02-28,2018-01-31,恒立液压
323,王彬鹏,化学工程,招商证券,601117.SH,2018-02-28,2018-01-31,中国化学
324,郑积沙,保险,招商证券,601318.SH,2018-02-28,2018-01-31,中国平安
325,郑积沙,保险,招商证券,601336.SH,2018-02-28,2018-01-31,新华保险
326,刘文平,铜,招商证券,601899.SH,2018-02-28,2018-01-31,紫金矿业
327,许荣聪,超市,招商证券,601933.SH,2018-02-28,2018-01-31,永辉超市
328,刘荣,工程机械器件,招商证券,603638.SH,2018-02-28,2018-01-31,艾迪精密
329,朱纯阳,环保设备,招商证券,603686.SH,2018-02-28,2018-01-31,龙马环卫
330,王华君,工程机械整机,中泰证券,000425.SZ,2018-02-28,2018-01-31,徐工机械
331,倪一琛,住宅开发,中泰证券,000671.SZ,2018-02-28,2018-01-31,阳光城
332,范劲松,白酒,中泰证券,000858.SZ,2018-02-28,2018-01-31,五粮液
333,笃慧,动力煤,中泰证券,600188.SH,2018-02-28,2018-01-31,兖州煤业
334,江琦,化学制剂,中泰证券,600196.SH,2018-02-28,2018-01-31,复星医药
335,张琰,水泥制造,中泰证券,600585.SH,2018-02-28,2018-01-31,海螺水泥
336,戴志锋,股份制银行,中泰证券,601166.SH,2018-02-28,2018-01-31,兴业银行
337,黄旭良,车身附件及饰件,中泰证券,603085.SH,2018-02-28,2018-01-31,天成自控
338,鞠兴海,非运动服装,中泰证券,603808.SH,2018-02-28,2018-01-31,歌力思
339,任天辉,金属制品,东兴证券,000039.SZ,2018-03-31,2018-02-28,中集集团
340,刘慧影,军工电子,东兴证券,002179.SZ,2018-03-31,2018-02-28,中航光电
341,王革,光伏电池组件,东兴证券,300393.SZ,2018-03-31,2018-02-28,中来股份
342,刘慧影,模拟芯片设计,东兴证券,300661.SZ,2018-03-31,2018-02-28,圣邦股份
343,任天辉,工程机械整机,东兴证券,600031.SH,2018-03-31,2018-02-28,三一重工
344,洪一,环保设备,东兴证券,600388.SH,2018-03-31,2018-02-28,龙净环保
345,赵军胜,水泥制造,东兴证券,600585.SH,2018-03-31,2018-02-28,海螺水泥
346,宋劲,百货,东兴证券,600859.SH,2018-03-31,2018-02-28,王府井
347,邓云龙,化学制剂,东兴证券,603707.SH,2018-03-31,2018-02-28,健友股份
348,范垄基,烘焙食品,东兴证券,603866.SH,2018-03-31,2018-02-28,桃李面包
349,朱劲松,通信网络设备及器件,海通证券,000063.SZ,2018-03-31,2018-02-28,中兴通讯
350,陈平,激光设备,海通证券,002008.SZ,2018-03-31,2018-02-28,大族激光
351,陈平,半导体设备,海通证券,002371.SZ,2018-03-31,2018-02-28,北方华创
352,朱劲松,通信网络设备及器件,海通证券,002396.SZ,2018-03-31,2018-02-28,星网锐捷
353,张宇,改性塑料,海通证券,002838.SZ,2018-03-31,2018-02-28,道恩股份
354,余文心,医疗研发外包,海通证券,300347.SZ,2018-03-31,2018-02-28,泰格医药
355,钟奇,体育,海通证券,600136.SH,2018-03-31,2018-02-28,当代明诚
356,张恒晅,航空装备,海通证券,600760.SH,2018-03-31,2018-02-28,中航沈飞
357,孙婷,证券,海通证券,600999.SH,2018-03-31,2018-02-28,招商证券
358,林媛媛,国有大型银行,海通证券,601398.SH,2018-03-31,2018-02-28,工商银行
359,王猛,底盘与发动机系统,海通证券,603788.SH,2018-03-31,2018-02-28,宁波高发
360,鞠厚林,其他建材,银河证券,000786.SZ,2018-03-31,2018-02-26,北新建材
361,周然,风电整机,银河证券,002202.SZ,2018-03-31,2018-02-26,金风科技
362,傅楚雄,面板,银河证券,002217.SZ,2018-03-31,2018-02-26,合力泰
363,华立,锂,银河证券,002466.SZ,2018-03-31,2018-02-26,天齐锂业
364,鞠厚林,住宅开发,银河证券,600048.SH,2018-03-31,2018-02-26,保利地产
365,陶亦然,综合乘用车,银河证券,600104.SH,2018-03-31,2018-02-26,上汽集团
366,周颖,白酒,银河证券,600519.SH,2018-03-31,2018-02-26,贵州茅台
367,周颖,白酒,银河证券,600779.SH,2018-03-31,2018-02-26,水井坊
368,李平祝,医药流通,银河证券,600998.SH,2018-03-31,2018-02-26,九州通
369,潘玮,动力煤,银河证券,601225.SH,2018-03-31,2018-02-26,陕西煤业
370,何伟,厨房小家电,中金,002242.SZ,2018-03-31,2018-03-05,九阳股份
371,戚政韬,园林工程,中金,002310.SZ,2018-03-31,2018-03-05,东方园林
372,李璇,膜材料,中金,002341.SZ,2018-03-31,2018-03-05,新纶科技
373,孔令鑫,锂电专用设备,中金,300450.SZ,2018-03-31,2018-03-05,先导智能
374,张宇,产业地产,中金,600340.SH,2018-03-31,2018-03-05,华夏幸福
375,杨鑫,高速公路,中金,600548.SH,2018-03-31,2018-03-05,深高速
376,孙扬,大宗用纸,中金,600567.SH,2018-03-31,2018-03-05,山鹰纸业
377,邢庭志,白酒,中金,600809.SH,2018-03-31,2018-03-05,山西汾酒
378,詹奥博,化学工程,中金,601117.SH,2018-03-31,2018-03-05,中国化学
379,罗露,通信网络设备及器件,国金证券,000063.SZ,2018-03-31,2018-03-01,中兴通讯
380,姜姝,广告媒体,国金证券,002027.SZ,2018-03-31,2018-03-01,分众传媒
381,姚遥,工控设备,国金证券,002334.SZ,2018-03-31,2018-03-01,英威腾
382,邓伟,工控设备,国金证券,002334.SZ,2018-03-31,2018-03-01,英威腾
383,樊志远,消费电子零部件及组装,国金证券,300433.SZ,2018-03-31,2018-03-01,蓝思科技
384,廖淦,钴,国金证券,300618.SZ,2018-03-31,2018-03-01,寒锐钴业
385,罗露,通信线缆及配套,国金证券,600487.SH,2018-03-31,2018-03-01,亨通光电
386,于杰,白酒,国金证券,600519.SH,2018-03-31,2018-03-01,贵州茅台
387,于杰,乳品,国金证券,600887.SH,2018-03-31,2018-03-01,伊利股份
388,刘洋,综合乘用车,国金证券,601633.SH,2018-03-31,2018-03-01,长城汽车
389,赵令伊,超市,国金证券,601933.SH,2018-03-31,2018-03-01,永辉超市
390,王林,通信网络设备及器件,招商证券,000063.SZ,2018-03-31,2018-03-13,中兴通讯
391,赵可,商业地产,招商证券,000069.SZ,2018-03-31,2018-03-13,华侨城A
392,吴斌,其他生物制品,招商证券,000661.SZ,2018-03-31,2018-03-13,长春高新
393,顾佳,图片媒体,招商证券,000681.SZ,2018-03-31,2018-03-13,视觉中国
394,杨勇胜,白酒,招商证券,000858.SZ,2018-03-31,2018-03-13,五粮液
395,汪刘胜,其他汽车零部件,招商证券,000887.SZ,2018-03-31,2018-03-13,中鼎股份
396,杨件,板材,招商证券,000932.SZ,2018-03-31,2018-03-13,*ST华菱
397,王超,航空装备,招商证券,002013.SZ,2018-03-31,2018-03-13,中航机电
398,许荣聪,综合电商,招商证券,002024.SZ,2018-03-31,2018-03-13,苏宁易购
399,王彬鹏,装修装饰,招商证券,002081.SZ,2018-03-31,2018-03-13,金螳螂
400,王强,其他石化,招商证券,002221.SZ,2018-03-31,2018-03-13,东华能源
401,鄢凡,安防设备,招商证券,002236.SZ,2018-03-31,2018-03-13,大华股份
402,孙妤,家纺,招商证券,002293.SZ,2018-03-31,2018-03-13,罗莱生活
403,朱纯阳,园林工程,招商证券,002310.SZ,2018-03-31,2018-03-13,东方园林
404,郑晓刚,管材,招商证券,002372.SZ,2018-03-31,2018-03-13,伟星新材
405,刘泽晶,垂直应用软件,招商证券,002410.SZ,2018-03-31,2018-03-13,广联达
406,许荣聪,百货,招商证券,002419.SZ,2018-03-31,2018-03-13,天虹股份
407,鄢凡,消费电子零部件及组装,招商证券,002475.SZ,2018-03-31,2018-03-13,立讯精密
408,周铮,钛白粉,招商证券,002601.SZ,2018-03-31,2018-03-13,龙蟒佰利
409,王彬鹏,园林工程,招商证券,002717.SZ,2018-03-31,2018-03-13,岭南股份
410,朱纯阳,水务及水治理,招商证券,300070.SZ,2018-03-31,2018-03-13,碧水源
411,王林,垂直应用软件,招商证券,300098.SZ,2018-03-31,2018-03-13,高新兴
412,顾佳,游戏,招商证券,300113.SZ,2018-03-31,2018-03-13,顺网科技
413,梅林,人工景区,招商证券,300144.SZ,2018-03-31,2018-03-13,宋城演艺
414,刘泽晶,垂直应用软件,招商证券,300188.SZ,2018-03-31,2018-03-13,美亚柏科
415,董瑞斌,合成树脂,招商证券,300487.SZ,2018-03-31,2018-03-13,蓝晓科技
416,朱卫华,生猪养殖,招商证券,300498.SZ,2018-03-31,2018-03-13,温氏股份
417,游家训,电池化学品,招商证券,300568.SZ,2018-03-31,2018-03-13,星源材质
418,孙妤,鞋帽及其他,招商证券,300577.SZ,2018-03-31,2018-03-13,开润股份
419,吴斌,医疗耗材,招商证券,300595.SZ,2018-03-31,2018-03-13,欧普康视
420,董瑞斌,宠物食品,招商证券,300673.SZ,2018-03-31,2018-03-13,佩蒂股份
421,杨件,板材,招商证券,600019.SH,2018-03-31,2018-03-13,宝钢股份
422,郑积沙,证券,招商证券,600030.SH,2018-03-31,2018-03-13,中信证券
423,赵可,住宅开发,招商证券,600048.SH,2018-03-31,2018-03-13,保利地产
424,汪刘胜,综合乘用车,招商证券,600104.SH,2018-03-31,2018-03-13,上汽集团
425,常涛,航空运输,招商证券,600115.SH,2018-03-31,2018-03-13,东方航空
426,赵可,住宅开发,招商证券,600383.SH,2018-03-31,2018-03-13,金地集团
427,周铮,氮肥,招商证券,600426.SH,2018-03-31,2018-03-13,华鲁恒升
428,游家训,硅料硅片,招商证券,600438.SH,2018-03-31,2018-03-13,通威股份
429,梅林,酒店,招商证券,600754.SH,2018-03-31,2018-03-13,锦江股份
430,王超,航空装备,招商证券,600760.SH,2018-03-31,2018-03-13,中航沈飞
431,杨勇胜,乳品,招商证券,600887.SH,2018-03-31,2018-03-13,伊利股份
432,常涛,铁路运输,招商证券,601006.SH,2018-03-31,2018-03-13,大秦铁路
433,王强,其他石化,招商证券,601233.SH,2018-03-31,2018-03-13,桐昆股份
434,郑积沙,保险,招商证券,601318.SH,2018-03-31,2018-03-13,中国平安
435,刘文平,铜,招商证券,601899.SH,2018-03-31,2018-03-13,紫金矿业
436,许荣聪,超市,招商证券,601933.SH,2018-03-31,2018-03-13,永辉超市
437,黄旭良,底盘与发动机系统,中泰证券,000581.SZ,2018-03-31,2018-02-28,威孚高科
438,王华君,能源及重型设备,中泰证券,002353.SZ,2018-03-31,2018-02-28,杰瑞股份
439,陈宁玉,IT服务,中泰证券,300017.SZ,2018-03-31,2018-02-28,网宿科技
440,谢春生,IT服务,中泰证券,300170.SZ,2018-03-31,2018-02-28,汉得信息
441,江琦,化学制剂,中泰证券,600276.SH,2018-03-31,2018-02-28,恒瑞医药
442,张琰,水泥制造,中泰证券,600585.SH,2018-03-31,2018-02-28,海螺水泥
443,焦俊,酒店,中泰证券,600754.SH,2018-03-31,2018-02-28,锦江股份
444,范劲松,白酒,中泰证券,600809.SH,2018-03-31,2018-02-28,山西汾酒
445,郑震湘,数字芯片设计,中泰证券,603986.SH,2018-03-31,2018-02-28,兆易创新
446,章诚,工程机械整机,华泰证券,000528.SZ,2018-03-31,2018-03-02,柳工
447,鲍荣富,水泥制造,华泰证券,000672.SZ,2018-03-31,2018-03-02,上峰水泥
448,鲍荣富,装修装饰,华泰证券,002081.SZ,2018-03-31,2018-03-02,金螳螂
449,刘曦,炼油化工,华泰证券,002493.SZ,2018-03-31,2018-03-02,荣盛石化
450,许奇峰,动物保健,华泰证券,600195.SH,2018-03-31,2018-03-02,中牧股份
451,谢志才,汽车经销商,华泰证券,600297.SH,2018-03-31,2018-03-02,广汇汽车
452,贺琪,白酒,华泰证券,600702.SH,2018-03-31,2018-03-02,舍得酒业
453,王宗超,地面兵装,华泰证券,600967.SH,2018-03-31,2018-03-02,内蒙一机
454,王玮嘉,国际工程,华泰证券,600970.SH,2018-03-31,2018-03-02,中材国际
455,沈娟,股份制银行,华泰证券,601818.SH,2018-03-31,2018-03-02,光大银行
456,张云凯,住宅开发,东北证券,000002.SZ,2018-04-30,2018-03-31,万科A
457,吴狄,特钢,东北证券,000825.SZ,2018-04-30,2018-03-31,太钢不锈
458,邱培宇,其他小金属,东北证券,000960.SZ,2018-04-30,2018-03-31,锡业股份
459,顾一弘,风电整机,东北证券,002202.SZ,2018-04-30,2018-03-31,金风科技
460,熊军,垂直应用软件,东北证券,300098.SZ,2018-04-30,2018-03-31,高新兴
461,黄瀚,垂直应用软件,东北证券,300098.SZ,2018-04-30,2018-03-31,高新兴
462,陈鼎如,军工电子,东北证券,300123.SZ,2018-04-30,2018-03-31,亚光科技
463,王建伟,其他通信设备,东北证券,300183.SZ,2018-04-30,2018-03-31,东软载波
464,赖彦杰,其他通信设备,东北证券,300183.SZ,2018-04-30,2018-03-31,东软载波
465,袁伟嘉,游戏,东北证券,300459.SZ,2018-04-30,2018-03-31,金科文化
466,颜书影,游戏,东北证券,300459.SZ,2018-04-30,2018-03-31,金科文化
467,刘舒畅,医疗耗材,东北证券,300529.SZ,2018-04-30,2018-03-31,健帆生物
468,崔洁铭,医疗耗材,东北证券,300529.SZ,2018-04-30,2018-03-31,健帆生物
469,刘军,能源及重型设备,东北证券,601717.SH,2018-04-30,2018-03-31,郑煤机
470,张晗,能源及重型设备,东北证券,601717.SH,2018-04-30,2018-03-31,郑煤机
471,刘慧影,军工电子,东兴证券,002179.SZ,2018-04-30,2018-04-03,中航光电
472,廖鹏飞,复合肥,东兴证券,002470.SZ,2018-04-30,2018-04-03,金正大
473,石伟晶,游戏,东兴证券,002555.SZ,2018-04-30,2018-04-03,三七互娱
474,陆洲,农用机械,东兴证券,300159.SZ,2018-04-30,2018-04-03,新研股份
475,刘慧影,模拟芯片设计,东兴证券,300661.SZ,2018-04-30,2018-04-03,圣邦股份
476,廖鹏飞,炼油化工,东兴证券,600028.SH,2018-04-30,2018-04-03,中国石化
477,宋劲,百货,东兴证券,600859.SH,2018-04-30,2018-04-03,王府井
478,王革,消费电子零部件及组装,东兴证券,603595.SH,2018-04-30,2018-04-03,东尼电子
479,张金洋,化学制剂,东兴证券,603707.SH,2018-04-30,2018-04-03,健友股份
480,刘畅,烘焙食品,东兴证券,603866.SH,2018-04-30,2018-04-03,桃李面包
481,朱劲松,通信网络设备及器件,海通证券,002396.SZ,2018-04-30,2018-03-30,星网锐捷
482,陈平,光学元件,海通证券,002456.SZ,2018-04-30,2018-03-30,欧菲科技
483,钟奇,影视动漫制作,海通证券,300182.SZ,2018-04-30,2018-03-30,捷成股份
484,张恒晅,地面兵装,海通证券,300527.SZ,2018-04-30,2018-03-30,华舟应急
485,余文心,化学制剂,海通证券,600521.SH,2018-04-30,2018-03-30,华海药业
486,郑宏达,垂直应用软件,海通证券,600570.SH,2018-04-30,2018-03-30,恒生电子
487,林媛媛,国有大型银行,海通证券,601398.SH,2018-04-30,2018-03-30,工商银行
488,汪立亭,超市,海通证券,603708.SH,2018-04-30,2018-03-30,家家悦
489,鞠厚林,其他建材,银河证券,000786.SZ,2018-04-30,2018-03-30,北新建材
490,周然,风电整机,银河证券,002202.SZ,2018-04-30,2018-03-30,金风科技
491,华立,锂,银河证券,002466.SZ,2018-04-30,2018-03-30,天齐锂业
492,鞠厚林,住宅开发,银河证券,600048.SH,2018-04-30,2018-03-30,保利地产
493,王绪丽,综合乘用车,银河证券,600104.SH,2018-04-30,2018-03-30,上汽集团
494,周颖,白酒,银河证券,600519.SH,2018-04-30,2018-03-30,贵州茅台
495,傅楚雄,集成电路封测,银河证券,600584.SH,2018-04-30,2018-03-30,长电科技
496,周颖,白酒,银河证券,600779.SH,2018-04-30,2018-03-30,水井坊
497,李平祝,医药流通,银河证券,600998.SH,2018-04-30,2018-03-30,九州通
498,潘玮,动力煤,银河证券,601225.SH,2018-04-30,2018-03-30,陕西煤业
499,张宇,住宅开发,中金,000002.SZ,2018-04-30,2018-04-02,万科A
500,黄乐平,通信网络设备及器件,中金,000063.SZ,2018-04-30,2018-04-02,中兴通讯
501,吕若晨,肉制品,中金,000895.SZ,2018-04-30,2018-04-02,双汇发展
502,孔令鑫,激光设备,中金,002008.SZ,2018-04-30,2018-04-02,大族激光
503,何伟,厨房小家电,中金,002032.SZ,2018-04-30,2018-04-02,苏泊尔
504,詹奥博,装修装饰,中金,002081.SZ,2018-04-30,2018-04-02,金螳螂
505,杨鑫,快递,中金,002120.SZ,2018-04-30,2018-04-02,韵达股份
506,吕若晨,调味发酵品,中金,002507.SZ,2018-04-30,2018-04-02,涪陵榨菜
507,卢婷,IT服务,中金,600271.SH,2018-04-30,2018-04-02,航天信息
508,黄乐平,LED,中金,600703.SH,2018-04-30,2018-04-02,三安光电
509,樊俊豪,多业态零售,中金,600729.SH,2018-04-30,2018-04-02,重庆百货
510,季超,光伏电池组件,中金,601012.SH,2018-04-30,2018-04-02,隆基股份
511,杨鑫,铁路运输,中金,601333.SH,2018-04-30,2018-04-02,广深铁路
512,邢庭志,白酒,中金,603369.SH,2018-04-30,2018-04-02,今世缘
513,吴劲草,电商服务,国金证券,002127.SZ,2018-04-30,2018-03-31,南极电商
514,唐川,通信网络设备及器件,国金证券,002281.SZ,2018-04-30,2018-03-31,光迅科技
515,邓伟,工控设备,国金证券,300124.SZ,2018-04-30,2018-03-31,汇川技术
516,廖淦,钴,国金证券,300618.SZ,2018-04-30,2018-03-31,寒锐钴业
517,苏宝亮,机场,国金证券,600009.SH,2018-04-30,2018-03-31,上海机场
518,王建礼,化学制剂,国金证券,600196.SH,2018-04-30,2018-03-31,复星医药
519,孙炜,中药,国金证券,600535.SH,2018-04-30,2018-03-31,天士力
520,姚遥,配电设备,国金证券,601877.SH,2018-04-30,2018-03-31,正泰电器
521,廖淦,钴,国金证券,603799.SH,2018-04-30,2018-03-31,华友钴业
522,樊志远,被动元件,国金证券,603989.SH,2018-04-30,2018-03-31,艾华集团
523,赵可,住宅开发,招商证券,000002.SZ,2018-04-30,2018-04-02,万科A
524,王林,通信网络设备及器件,招商证券,000063.SZ,2018-04-30,2018-04-02,中兴通讯
525,赵可,商业地产,招商证券,000069.SZ,2018-04-30,2018-04-02,华侨城A
526,纪敏,空调,招商证券,000333.SZ,2018-04-30,2018-04-02,美的集团
527,纪敏,空调,招商证券,000651.SZ,2018-04-30,2018-04-02,格力电器
528,顾佳,图片媒体,招商证券,000681.SZ,2018-04-30,2018-04-02,视觉中国
529,汪刘胜,其他汽车零部件,招商证券,000887.SZ,2018-04-30,2018-04-02,中鼎股份
530,杨件,板材,招商证券,000932.SZ,2018-04-30,2018-04-02,*ST华菱
531,王强,板材,招商证券,000932.SZ,2018-04-30,2018-04-02,*ST华菱
532,王超,航空装备,招商证券,002013.SZ,2018-04-30,2018-04-02,中航机电
533,许荣聪,综合电商,招商证券,002024.SZ,2018-04-30,2018-04-02,苏宁易购
534,郑恺,大宗用纸,招商证券,002078.SZ,2018-04-30,2018-04-02,太阳纸业
535,王彬鹏,装修装饰,招商证券,002081.SZ,2018-04-30,2018-04-02,金螳螂
536,鄢凡,安防设备,招商证券,002236.SZ,2018-04-30,2018-04-02,大华股份
537,朱纯阳,园林工程,招商证券,002310.SZ,2018-04-30,2018-04-02,东方园林
538,顾佳,影视动漫制作,招商证券,002343.SZ,2018-04-30,2018-04-02,慈文传媒
539,郑晓刚,管材,招商证券,002372.SZ,2018-04-30,2018-04-02,伟星新材
540,吴斌,医疗耗材,招商证券,002382.SZ,2018-04-30,2018-04-02,蓝帆医疗
541,刘泽晶,垂直应用软件,招商证券,002410.SZ,2018-04-30,2018-04-02,广联达
542,鄢凡,消费电子零部件及组装,招商证券,002475.SZ,2018-04-30,2018-04-02,立讯精密
543,孙妤,跨境电商,招商证券,002640.SZ,2018-04-30,2018-04-02,跨境通
